,clean,perturbed,legibility_score,predicted,batch
1,northeast,Northeast,2.3142524,Northeast,840
2,printed,prrinnted,,Printed,840
3,valentine,valekntin,,Valkyrie,840
4,vermont,verrmmont,,Vermont,840
5,manuals,manula'sf,,Manuscript,840
6,from,freom,,From,840
7,taxation,ttaxcation,,Taxation,840
8,cornell,Cornell,3.9601107,Cornell,840
9,printed,Printed,0.84148467,Printed,840
10,lincoln,Lincoln,1.2307233,Lincoln,840
11,revenue,reevenoo,,Revenue,840
12,somehow,Somhow,4.1904635,Somehow,840
13,stack,STACK,-1.8313404,Stack,840
14,manufacture,manyafaucture,,Manufacture,840
15,sophisticated,Sophisticated,4.2840023,Sophisticated,840
16,viking,viecing,,Viewing,840
17,teaching,teauching',,Teaching,840
18,anne,Ane,-0.8360037,One,840
19,psychiatry,psychiattrry,,Psychiatry,840
0,surveys,ssurveys,,surveys,841
1,shelf,shelf,4.312754,self,841
2,listing,listingh,,listing,841
3,mask,masch,,machine,841
4,neither,neitherr,,neither,841
5,high,highh,,high,841
6,macro,Mcroat,,McCrat,841
7,administered,administered,4.9666986,administer,841
8,scared,ScAreD,-1.7916636,Scared,841
9,qualify,quallifi,,qualify,841
10,limousines,limousinea'sl,,limousine,841
11,peripherals,periphralless,,peripheral,841
12,requiring,requiringly,,requiring,841
13,viewpicture,viewpicture,,view picture,841
14,wellington,willingnt,,willing,841
15,precipitation,precipitationa,,precipitation,841
16,nathan,Nathans,,Nathan,841
17,beautiful,beAuTifUL,-0.7850019,beautiful,841
18,form,form',,form,841
19,hung,hung,,hung,841
0,mate,matte,4.9045877,match,842
1,accordance,accoredangce,,acquired,842
2,arrested,arraestteed,,arrested,842
3,humanitarian,humanitarian,4.657132,humanity,842
4,johns,Jahn'sl,,jails,842
5,surrey,sarrey,,sary,842
6,marvel,Marvel,1.0532103,marble,842
7,limousines,limousines,4.5768833,limousine,842
8,pushed,pushedh,,pushed,842
9,principles,perincoplez,,perincope,842
10,desert,dissert,,desert,842
11,replacing,rrepplacing,,replacing,842
12,derived,dorived,,drived,842
13,comments,commentsd,,comments,842
14,converted,CONVERTED,-0.36248326,convert,842
15,tablet,Tablet,2.044163,table,842
16,textbooks,TEXTBOOKS,-0.06780542,textbooks,842
17,funds,FUNDS,-1.9764585,funds,842
18,find,finnedf,,finished,842
19,roommate,rmoumate,,remote,842
0,nutritional,nutritionalp,,nutritious,843
1,referrals,referals,5.1102834,referrals,843
2,doubt,ddoubt,,doubt,843
3,success,successh,,success,843
4,duke,dukeh,,duke,843
5,deserve,disserve,,deserve,843
6,minnesota,minnesoatea,,Minnesota,843
7,gamma,ggamma,,gamma,843
8,moderators,moderratarrs,,moderators,843
9,contained,containedp,,contain,843
10,planes,pLaNS,-0.26227346,plans,843
11,efforts,effortced,,effort,843
12,investigator,investigator,4.782875,investigate,843
13,registration,registration',,registration,843
14,introduced,introduced,4.594022,introduce,843
15,chronicle,CHRONICLE,-1.2949659,chronicle,843
16,economies,ECONOMIES,-2.1086342,economies,843
17,titled,titled,4.387488,title,843
18,ruby,rueby,,ruby,843
19,papua,pahpua,,papua,843
0,dispatched,dispatchedf,,dispatch,844
1,modified,modifiged,,modified,844
2,scripting,scrripting',,scripting,844
3,urls,urls,,urls,844
4,marvel,marvel,4.959453,marvel,844
5,manuals,manula'sL,,manual's,844
6,subtle,SUBTLE,-1.6904908,subtle,844
7,thinking,thincing,,thinking,844
8,extent,Kestont,,contest,844
9,comments,COmments,3.8200157,comments,844
10,handle,handle,,handle,844
11,conviction,conviction,4.993645,conviction,844
12,figured,fegurd,,figured,844
13,reliance,relianche,,reliance,844
14,informational,informationallys,,information,844
15,modified,motifid,,motif,844
16,weapon,wepon,,weapon,844
17,anne,ahnne,,anne,844
18,beam,beom,,beam,844
19,simon,symon,,simon,844
0,jill,Jill,0.08698582,Gill,845
1,warrior,warior,4.106919,Warrior,845
2,retention,RETENTION,-1.0168573,Retention,845
3,cayman,gachman',,Gachman,845
4,medicines,medicinz,,Medicine,845
5,evaluations,evealhuationz,,Evaluation,845
6,circuits,Circuits,3.8499599,Circuit,845
7,lifestyle,lifestylevel,,Lifestyle,845
8,souls,Souls,3.6096673,Soul,845
9,would,woweds,,Wowed,845
10,steps,stepls,,Steps,845
11,funds,funneds,,Fund,845
12,recreational,RECREATIONAL,-1.4934801,Recreational,845
13,cognitive,ckogniteive,,Cognitive,845
14,appraisal,appraisall,,Appraisal,845
15,arlington,Arlington,2.1367834,Arlington,845
16,obvious,obvioussssss,4.267903,Obvious,845
17,workflow,worchflo,,Workflow,845
18,gamecube,gamecube,,Gamecube,845
19,façade,façade,4.864721,Facade,845
0,tribes,tribess,,triceps,846
1,land,lanked,,linked,846
2,subscriber,subksriber,,subscriber,846
3,tanzania,tansinia,,Tanzania,846
4,joshua,Jeshou,,Jesus,846
5,surprised,surprisedf,,surprised,846
6,trustee,Trustee,3.1230218,trustee,846
7,curve,curv,,curve,846
8,toronto,toronto,4.9087534,Toronto,846
9,albums,albems,,albumns,846
10,idea,isdea,,idea,846
11,lopez,Lopez,-0.06295317,Lopez,846
12,surgeons,surgeong's,,surgeon's,846
13,superb,superbs,,superbs,846
14,dealing,dealeng,,dealing,846
15,loans,loan'st,,loan's,846
16,limitation,llimittation,,limitation,846
17,transmit,transmitcedl,,transmitted,846
18,system,Systeem,3.961706,system,846
19,draw,DRAW,-2.6914716,draw,846
0,rank,RANK,-1.4330583,rank,847
1,full,FuLL,-0.23967531,full,847
2,farmer,FARMER,-2.3582697,farmer,847
3,karl,karl,4.935115,karl,847
4,marijuana,Mariania',,Mariana,847
5,sailing,sailing,4.94635,sailing,847
6,sheet,SHIEEET,-1.2314053,sheet,847
7,advised,advised,4.9486866,advised,847
8,revenue,revennew',,revenge,847
9,flavor,fflavor,,flavor,847
10,approximately,APPROXIMATELY,-2.2029834,approximately,847
11,assurance,assowrinesse,,assurance,847
12,bacon,bacon,4.609301,bacon,847
13,leone,LEONE,-1.4990745,lion,847
14,meet,MeEt,-1.0900224,meat,847
15,taste,tast,,taste,847
16,dealing,dealin,,deal,847
17,retro,retrot,,retro,847
18,generic,GENERIC,-2.3543208,generic,847
19,israeli,iesraeli,,Israeli,847
0,pension,pension',,pension,848
1,german,German,0.3268786,Germany,848
2,penalties,penaltyis,3.8959935,penalty,848
3,wrist,rissed',,kissed,848
4,reload,ReLoad,-0.16079931,reload,848
5,stack,steack,,steak,848
6,nutritional,nutritionallys,,nutritionally,848
7,scared,sQaired,,squared,848
8,introduced,introdduct,,introduce,848
9,wrestling,re'slinglyn,,slingline,848
10,player,plaer,,player,848
11,boots,bboots,,boots,848
12,albums,album'ss,,albums,848
13,precipitation,precipitation'sw,,precipitation,848
14,medical,medical,4.9310007,medicine,848
15,hood,hooed,,hood,848
16,handle,handled',,handled,848
17,thoroughly,thoroughlyh,,thoroughly,848
18,secret,SECRET,-0.40465745,secret,848
19,consequences,consequencesp,,consequences,848
0,prototype,protetype,,prototype,849
1,comments,caments,,cameras,849
2,venues,venuesm,,venues,849
3,authorized,Authorized,2.300221,authorized,849
4,primary,Primary,1.4690001,primary,849
5,speaks,speakss,,speaks,849
6,nepal,Cenple,,center,849
7,sort,soort,4.352772,sort,849
8,simultaneously,simultaneously'st,,simultaneously,849
9,reasonably,reasonablyb,,reasonably,849
10,iowa,Iowa,1.9194193,Iowa,849
11,artwork,arrtuork,,work,849
12,pure,PuRe,-0.978144,pure,849
13,deeply,depayly,,deeply,849
14,indian,indean,,deep,849
15,monica,Gomnica,,gymnastics,849
16,designs,disigns,,designs,849
17,neither,neether',,neither,849
18,placement,placement',,placement,849
19,ronald,lornedle,,learned,849
0,affects,afects,,affects,850
1,liable,illableu,,able,850
2,fatal,fatoul,,fault,850
3,cosmetics,cosmmetiks,,cosmetics,850
4,athletes,agthletes,,athletes,850
5,price,pryce,0.91190886,price,850
6,circumstances,circunstances,4.875987,circumstances,850
7,humor,hyumor,,humor,850
8,dirt,diiirt,4.374935,dirt,850
9,visits,vizits,,visits,850
10,collectibles,collectables,,collectibles,850
11,amount,amownt,,amount,850
12,oldest,Oldest,2.3100388,oldest,850
13,priorities,priorties,4.359401,priorities,850
14,referrals,rreferralz,,referrals,850
15,neither,neithere,,neither,850
16,korea,Coria,,core,850
17,network,nettworc,,network,850
18,induction,Induction,3.781791,induction,850
19,mate,Mate,-0.72136444,mate,850
0,most,most,,most,851
1,psychiatry,psychiatry`,,psychiatry,851
2,vector,vectores,,vectors,851
3,obesity,obasity,,obesity,851
4,deer,dir,,dir,851
5,workforce,workforce'sl,,workforce,851
6,gossip,gossip'sl,,gossip,851
7,welfare,welphare,,whale,851
8,independence,indeppendeennce,,independence,851
9,fruits,fruitse,,fruits,851
10,living,lliving,,living,851
11,brain,bran,,brain,851
12,abandoned,Abandoned,2.5249965,abandoned,851
13,marie,Jamry,,jam,851
14,hanging,hanging,4.8979883,hanging,851
15,physiology,phisiology,4.657743,physiology,851
16,investigated,ienvastigatede,,investigated,851
17,geology,geolodgey,,geology,851
18,bureau,buru,1.1923866,bear,851
19,burton,burtin,,butter,851
0,chicken,chicen,,chicken,852
1,attacks,atacks,4.996492,attacks,852
2,nostalgic,Nostalgic,1.5552526,nostalgic,852
3,chicken,chickn,4.466921,chicken,852
4,secure,securve',,secure,852
5,oops,oooops,-2.216819,oops,852
6,citations,cytassons,,citations,852
7,suggest,suggest,,suggest,852
8,seal,Sell,4.044175,sell,852
9,indexes,indexsez,,indexes,852
10,replication,repplicaytian,,replicating,852
11,chassis,chassis',,chassis,852
12,portsmouth,portsommest,,portsmouth,852
13,navigator,novagator,,navigator,852
14,bikes,bikes,4.829661,bikes,852
15,excited,escoted,,escorted,852
16,comic,combic,,comic,852
17,farmer,farmere,,farmer,852
18,databases,databasers,,databases,852
19,losses,loses,4.970142,loses,852
0,municipality,municipalitya,,authority,853
1,undefined,unedephined,,defined,853
2,souls,soulls,,souls,853
3,flat,fleat,,feet,853
4,workflow,workflow,3.970115,flower,853
5,achievement,achighnemettee,,chemistry,853
6,egyptian,Egyptian,3.5281065,Egypt,853
7,belly,belly',,belly,853
8,reproduce,reproduce,4.523559,produce,853
9,highlights,highlights,4.670801,lights,853
10,bureau,bureaughe,,bureau,853
11,exterior,exteryer,,exterior,853
12,unlock,unlok,,lock,853
13,parliament,parilment,,parliament,853
14,francis,fraintcis,,frantics,853
15,loaded,loadeed,,loaded,853
16,slope,Slope,4.066356,slope,853
17,gamecube,Gamecube,1.3763024,cube,853
18,reed,red,5.0064507,read,853
19,pest,pessed',,pressed,853
0,midnight,midknight,,midnight,854
1,tags,Tags,1.9507449,cat,854
2,photographer,phetagrrapher,,photographer,854
3,heating,HEATING,-2.8306463,heating,854
4,situations,situations,4.966032,situation,854
5,sheet,sheed,,seed,854
6,manufacturers,Manufacturers,3.2710364,manufacturers,854
7,alarm,Alarm,0.37106723,alarm,854
8,healing,healing'st,,healing,854
9,girlfriend,wirglfirenedf,,wriggle,854
10,retro,retro,4.922962,retro,854
11,jewellery,juileroy,,july,854
12,indexes,indexes,4.8640046,index,854
13,branches,bhragnches,,brainches,854
14,headlines,HEADLINES,-1.9285661,headlines,854
15,signatures,signatquers,,signatures,854
16,solar,sollar,,solar,854
17,exams,egxams,,exams,854
18,porsche,Porsche,1.2255555,porsche,854
19,registrar,registrers,,registrars,854
0,already,aleraid,,alert,855
1,price,prrice,,price,855
2,lose,LoSe,0.29959452,lose,855
3,freeware,freeware,4.9033,free,855
4,peripherals,perifralls,,parameters,855
5,sussex,sussex,4.614877,suspense,855
6,posted,posted,4.5591693,post,855
7,antiques,antiquest,,antique,855
8,designs,design'st,,design,855
9,leads,leeds,,lead,855
10,supreme,sufreme,,supreme,855
11,sculpture,sculpturey,,sculpture,855
12,trailers,trailers',,trailers,855
13,meetup,meetup,,meet,855
14,uzbekistan,Uzbekistan,2.8226428,Uzbek,855
15,throat,throaghte,,through,855
16,practices,practeses,,practices,855
17,trustee,tructee,,trustee,855
18,find,ffind,,find,855
19,estimate,estimateve',,estimate,855
0,snap,snahp,,snap,856
1,circuits,cirkuidts,,circuits,856
2,associate,asséciate,,associate,856
3,closure,cklosure,,closure,856
4,pressed,presced,,precede,856
5,extent,extant',,exist,856
6,mysql,MYSQL,-2.8728957,MySQL,856
7,meanwhile,menwoil,,metal,856
8,fruits,fruitsh,,fruits,856
9,miracle,mirracele,,miracle,856
10,varies,varys,4.0528903,vary,856
11,oldest,olldest,,oldest,856
12,upon,uepon,,upon,856
13,partially,partiallyw,,partially,856
14,invest,invescedt,,invested,856
15,roger,Årrged,,argued,856
16,losses,LOSSES,-0.76788265,losses,856
17,extent,Extent,4.062751,extent,856
18,cliché,clashia,,clash,856
19,answered,ansquiredm,,inquired,856
0,guild,GUILD,-2.9488118,GUIDE,857
1,semiconductor,semiconductor,4.8245373,CONDUCTOR,857
2,scanning,scinning,,SCANNING,857
3,german,Germann,-0.26700398,GERMAN,857
4,administered,ahdmeneistered,,ADMINISTERED,857
5,joshua,Jeshowy,,JESUS,857
6,space,space',,SPACE,857
7,caribbean,carbobin,,CARBON,857
8,input,inpubt,,INPUT,857
9,lights,lightso,,LIGHTS,857
10,salaries,saglories,,GLORIES,857
11,withdrawal,whethdrawal,,WITHDRAWAL,857
12,publications,publucations,,PUBLICATIONS,857
13,costs,COStS,-0.3386091,COSTS,857
14,robbie,robbey,,ROBBERY,857
15,rounds,ROUNDS,-1.7892398,ROUND,857
16,temporary,temperary,,TEMPORARY,857
17,having,HaViNG,-1.8301009,HAVING,857
18,treatment,treatemennt,,TREATMENT,857
19,known,nowe,,KNOW,857
0,involved,envolved,,evolved,858
1,phrases,Phrases,0.9640402,phrases,858
2,length,lengcth,,length,858
3,collector,colektor,,collector,858
4,finder,finder,5.0285707,finder,858
5,located,leoceted,,located,858
6,affects,Affects,1.3151339,affects,858
7,relevant,releveanet,,reveal,858
8,respiratory,respporatoryl,,respiratory,858
9,arising,areising,,arising,858
10,batman,batiment,,building,858
11,clarke,CLARKE,-1.0269665,Clark,858
12,protective,protactive,,proactive,858
13,recommend,reacommengd,,recommended,858
14,needle,Needle,0.9183836,needle,858
15,perfume,Perfume,1.0631877,perfume,858
16,woods,wuds,,woods,858
17,lightweight,lightwaght,,lightweight,858
18,celtic,Xeltic,,Xeltic,858
19,suspected,SUSPECTED,-2.1683311,suspected,858
0,sought,saughs,,sausages,859
1,rich,ric,,car,859
2,wool,wool,4.8186665,cool,859
3,corresponding,corresponding',,correspondence,859
4,requirements,requrements,4.4074454,requirements,859
5,amount,amoUnT,0.6407502,amount,859
6,valium,valiumh,,valium,859
7,upset,upsat,,sat,859
8,bring,BrINg,-1.1345109,bring,859
9,doctors,doctors,4.9606457,doctor,859
10,distinction,deistincchan,,distinct,859
11,vacancies,veacansies,,vacancies,859
12,fioricet,khyprishedt,,hiprised,859
13,strictly,stricttle,,struggle,859
14,depending,depandin,,depending,859
15,defence,déffence,,defence,859
16,brandon,branden,,brand,859
17,council,council,5.0247326,counsel,859
18,investigations,Investigations,4.4557376,investigation,859
19,meanwhile,Meanwhile,1.4454976,meanwhile,859
0,nearby,neerbyighl,,nearby,860
1,dated,daeted,,dated,860
2,playing,playingn,,playing,860
3,buying,beying,,being,860
4,analyze,analousier,,analogous,860
5,anthony,anthony,4.86384,Anthony,860
6,capable,capable',,capable,860
7,smithsonian,smitheconeyan,,Smithsonian,860
8,township,toonship,,tone,860
9,treating,TREATING,-2.5230842,treating,860
10,medical,medicale,,medical,860
11,expressions,expresions,3.3728492,expressions,860
12,beverage,bevras,,braves,860
13,undefined,undefined,4.8883085,undefined,860
14,idea,igedah,,gigged,860
15,frequencies,frequencies,4.4192653,frequencies,860
16,accept,accespedl,,accessed,860
17,london,llondon,,London,860
18,locale,localle,,local,860
19,interim,entermip,,enterprise,860
0,draw,ddraw,,draw,861
1,achieve,Ashhive,,dive,861
2,netherlands,netherlands,4.567967,Netherlands,861
3,boutique,boêty,,beauty,861
4,canon,cannon,4.868527,canyon,861
5,stops,stopfs,,stops,861
6,basement,bassementh,,basement,861
7,wishing,witiing,,writing,861
8,mycorrhizal,mycorrhizal,4.6186123,mycorrhiza,861
9,football,footbhall,,football,861
10,market,market',,market,861
11,provide,provid,,provide,861
12,seasonal,seazonel,,seasonal,861
13,space,space,4.686276,space,861
14,washing,Washing,0.86721194,washing,861
15,only,ONly,0.2774792,only,861
16,isbn,ISBN,-1.7712837,isbn,861
17,interim,interimp,,important,861
18,persistent,persistante,,persistent,861
19,structures,Structures,4.7925067,structures,861
0,best,besed,,bed,862
1,tournaments,tteournumenets,,tourniquet,862
2,count,COUNT,-1.8193283,count,862
3,signature,signature,4.9831114,sign,862
4,guitar,guitear,,guitar,862
5,guidelines,guideline'sf,,guidelines,862
6,wrestling,wrestlin,,wrestling,862
7,pencil,peencil,,pencil,862
8,referral,rreferrul,,referral,862
9,pennsylvania,pennsylwenie,,Pennsylvania,862
10,manufacture,manufacture,4.7299666,manufacturer,862
11,operate,oporate,,operate,862
12,skiing,skiing,4.7607436,ski,862
13,ultra,ultrra,,ultra,862
14,throat,throght',,through,862
15,clay,cly,4.5845766,fly,862
16,blank,blleank,,blank,862
17,transaction,transactionc,,transaction,862
18,textbooks,textbookss,,textbooks,862
19,tomatoes,tematoez,,tomatoes,862
0,pencil,pensil,,pencil,863
1,possibilities,possibilities,3.5745463,possibilities,863
2,gamecube,galemuckew,,gallimuckew,863
3,specific,speocefic,,specific,863
4,group,grp,3.844412,group,863
5,celtic,Celtic,2.6788232,Celtic,863
6,frame,fframe,,frame,863
7,varies,Varies,4.5942163,varies,863
8,unconventional,unconventianle,,unconventional,863
9,somehow,somezoo,,some zoo,863
10,observation,observatn,4.495299,observation,863
11,throat,throght,,through,863
12,likely,likelies',,likelihoods,863
13,delivered,deliveerd,,delivered,863
14,derived,derivedd,,derived,863
15,amenities,amenities,4.997335,amenities,863
16,recreational,Recreational,3.6777635,recreational,863
17,evans,evahns,,evenings,863
18,evans,Evon's,,Evan's,863
19,fairfield,faireffield,,fairfield,863
0,figured,figquered',,figure,864
1,undefined,undefineds,,undefines,864
2,loose,looice',,voice,864
3,integrate,Integrate,3.8830519,integrate,864
4,efficient,efestion,,fiction,864
5,creations,creationes,,creation,864
6,oldest,oldestd,,oldest,864
7,highlighted,Highlighted,3.2107284,highlight,864
8,victims,victtimx,,victim,864
9,loaded,loadedc,,loaded,864
10,strain,sstrain,,strain,864
11,convention,Connvention,3.2721474,convention,864
12,understand,uindarstaned,,understood,864
13,dean,Denn,-0.36856154,den,864
14,ordinance,ordinanns,,ordinances,864
15,neil,neil,4.684975,nail,864
16,peak,pEaK,2.34397,peak,864
17,superb,Superb,4.510347,superb,864
18,distinction,distinctione,,distinction,864
19,lightweight,lligtwile,,lightwhile,864
0,cliché,cliché,,cliché,865
1,sink,snick',,snap,865
2,stick,stick,4.788804,stick,865
3,somehow,somewhowe,,somewhere,865
4,blues,belues,,blues,865
5,davis,DAVIS,-2.3235304,davis,865
6,coding,CODING,-3.1221058,coding,865
7,sophisticated,sopyshttacateda,,psychedelic,865
8,rubber,rubberr,,rubber,865
9,portsmouth,portssmaths,,ports,865
10,questionnaire,questionaring's',,questioning,865
11,blogs,blogs,4.6862383,blogs,865
12,triangle,trianggl,,triangle,865
13,vastly,VASTLY,-1.7943383,vastly,865
14,sussex,sussocks',,socks,865
15,high,highl,,high,865
16,shared,shaired',,shared,865
17,courts,courts,4.9956293,courts,865
18,requirements,requirments,4.5512176,requirements,865
19,attacks,attacs,,attacks,865
0,jewellery,jewellery,,jewelry,866
1,viewer,VIEWER,-1.3001703,viewer,866
2,cafe,cafeh,,coffee,866
3,investigations,investigation'sl,,investigation,866
4,booty,bootley,,booty,866
5,parts,part'st,,part,866
6,lynn,liny,,line,866
7,pennsylvania,penslenabile'sl,,pensible,866
8,vacancies,vacancy's',,vacancy,866
9,boutique,bjoutique,,boutique,866
10,blackberry,blakbery,,blackberry,866
11,sterling,sterling',,sterling,866
12,viewpicture,viewpicture,,view picture,866
13,living,LiVinG,-1.6023192,living,866
14,beat,beeat,,beat,866
15,bibliography,beblioguewraphy,,biography,866
16,clark,clarked'sd,,Clark's,866
17,event,Evan',,Evan,866
18,silk,selk,,sell,866
19,server,servar,,serve,866
0,snap,snapv,,snap,867
1,estimates,ESTIMATES,-2.1138318,estimates,867
2,homes,homez,,homes,867
3,password,PASSWORD,-2.8830078,password,867
4,lock,LOCK,-0.73183006,lock,867
5,analyze,Analyze,1.0234689,analyze,867
6,victims,victymz,,victims,867
7,plan,pelan,,plan,867
8,potatoes,podatos,,podcast,867
9,threatened,thretened,5.0089827,threatened,867
10,affects,affexed'sl,,affected,867
11,withdrawal,Withdrawal,2.2291431,withdrawal,867
12,structures,sstructarez,,structure,867
13,bacon,bacone,,bacon,867
14,contractor,contractor,5.054454,contractor,867
15,equipment,eqwippment,,equipment,867
16,from,FRoM,-1.4213448,from,867
17,introducing,inntroeduicing,,introducing,867
18,likely,likealy,,likely,867
19,allied,alleied,,allied,867
0,const,const,4.9327216,construction,868
1,provided,provided,4.8435,provide,868
2,published,Published,1.7669201,publish,868
3,weapon,weapen,,weapon,868
4,screens,screend's,,screen's,868
5,picture,picturee,,picture,868
6,bang,Bang,-0.3051011,bang,868
7,sulfide,sulfide,4.968153,sulfur,868
8,joshua,Jeshoa,,Joshua,868
9,xerox,xerox,,Xerox,868
10,most,most,,most,868
11,nathan,NATHAN,-2.4222279,Nathan,868
12,sculpture,sculpture's',,sculpture's,868
13,crest,crst,4.8489776,crust,868
14,challenging,CHALLENGING,-2.747789,challenging,868
15,mother,mothere,,mother,868
16,sides,sides',,sides,868
17,package,pAcKaGe,-0.4638752,package,868
18,kennedy,Kendi,1.136376,kind,868
19,nylon,Knilon,,kneel,868
0,platinum,pletinum,,platinum,869
1,published,publleshed,,published,869
2,ward,ward,5.0033646,word,869
3,multi,multye,,many,869
4,amended,amendad,,amended,869
5,blink,Blink,1.3837321,blink,869
6,market,mArKEt,0.5496987,market,869
7,implementation,implementation,3.6440861,implementation,869
8,trees,tress,4.9163766,stress,869
9,enemies,ennemies,,enemies,869
10,doubt,dobut,4.546053,but,869
11,telecom,talicom,,talcom,869
12,spider,Spder,4.081136,spider,869
13,costumes,costumes,4.575851,costumes,869
14,expressed,expressed,4.422993,express,869
15,clinic,cliniced',,clinic,869
16,hood,Hood,1.8147144,hood,869
17,suspected,ssusppected,,suspected,869
18,expressions,expressionm's,,expressions,869
19,murray,Merriar,,mirror,869
0,clark,clarked,,climb,870
1,latest,lata's,,latte,870
2,davidson,davidence,,david,870
3,blackberry,Blackberry,2.5134978,blackberry,870
4,enemy,ENNEMY,-1.6842204,enemy,870
5,mating,mayting,,meet,870
6,ambassador,ambeassedor,,embassy,870
7,claire,CLAIRE,-2.4018698,clear,870
8,corresponding,correspondingh,,correspondence,870
9,determine,deterrimenels,,determine,870
10,instrument,iennstrumentt,,instrument,870
11,federal,fuederal,,federal,870
12,logitech,logitech,3.7357888,logical,870
13,knight,KNIGHT,-1.3013437,night,870
14,viking,viking,4.758965,victory,870
15,sims,simms,4.7040305,sim,870
16,arts,artss,,arts,870
17,integrating,Integrating,4.187112,integrate,870
18,collectables,COLLECTABLES,-1.9129262,collectibles,870
19,linux,linuc,,Linux,870
0,steps,Steps,2.9973536,Step,871
1,bolivia,boliva,2.9153273,Bolivia,871
2,meanwhile,meanwhile,4.5131507,Meanwhile,871
3,refers,reffer's',,Referee's,871
4,cliché,Cliché,2.6118479,Cliché,871
5,projectors,projectorsh,,Projectors,871
6,disabilities,disabilites,4.6090527,Disabilities,871
7,katrina,kattrrina,,Katrina,871
8,onion,oonin,,Ocean,871
9,heel,Heel,0.87389904,Heel,871
10,shared,sharred,,Share,871
11,writings,writyngs,,Writings,871
12,destiny,Destiny,2.3255308,Destiny,871
13,stayed,staied,1.1796811,Stayed,871
14,kept,KEEPT,-0.6934747,Keep,871
15,teaches,teachess,,Teachers,871
16,multi,Multi,-0.29671195,Multi,871
17,religions,religions,,Religions,871
18,genuine,genuinee,4.7216215,Genuine,871
19,slides,slidez,,Slides,871
0,occupation,occupation,4.498444,occupation,872
1,guam,laughman'sb,,laughman's,872
2,tender,teneder,,tender,872
3,animated,ANIMATED,-2.9991007,animated,872
4,hunt,hant,,hand,872
5,instruments,instruments',,instruments,872
6,wear,weur,,wear,872
7,atom,atom,4.8791685,atom,872
8,felt,ffelt,,felt,872
9,titled,titld,,title,872
10,revenue,revennewë,,revolution,872
11,economies,eyconemies,,iconoclastic,872
12,drop,dropv,,drop,872
13,korea,korra,4.8341775,core,872
14,jeremy,sewremy,,seamy,872
15,francis,Francis,3.0525324,frank,872
16,porter,porter',,porter,872
17,revenue,REVENUE,-0.42165735,revenue,872
18,projectors,projectors,4.7483654,projectors,872
19,framework,framework,4.7936,framework,872
0,wholesale,wholesale,4.6328073,whole,873
1,analysis,analysised',,analyze,873
2,tutorial,TUTORIAL,-2.101649,tutorial,873
3,dated,dauted,,date,873
4,seal,Sell,4.044175,sell,873
5,theft,thefted's',,theft,873
6,sacramento,socremanto,,secret,873
7,sandy,xandy,,sandy,873
8,expressions,expression's',,expression,873
9,canon,cangon,,canyon,873
10,investigated,investigateds,,investigated,873
11,year,YER,-1.7290058,year,873
12,neural,neral,3.5910368,real,873
13,event,evan,,even,873
14,apparently,apparantlyal,,apparently,873
15,instruction,inctteructiont,,instruction,873
16,scenario,scenariou,,scenic,873
17,rocks,rarcks,,rocks,873
18,stunning,stunnin,,stunning,873
19,katrina,kattringa,,kicking,873
0,nathan,NATHAN,-2.4222279,Nathan,874
1,patio,kepitoe,,Pitoe,874
2,pregnant,pregnangtt,,Pregnant,874
3,addition,addition,4.8582196,Addition,874
4,encouraging,Ynocharriming',,Innocent,874
5,interim,entermy,,Enterprise,874
6,contamination,congtagminetion,,Contagion,874
7,subscriber,subssriber,,Subscriber,874
8,cardiff,cardifd,,Cardiff,874
9,flat,FLAT,-2.6178236,Flat,874
10,organization,oregganizashon,,Organization,874
11,awards,awarmed'sk,,Warned,874
12,personal,pyrsonal,,Personal,874
13,hosted,housted,,Hosted,874
14,permitted,permited,4.236976,Permitted,874
15,sure,suree,,Sure,874
16,expression,exprrussion,,Expression,874
17,input,innput,,Input,874
18,processing,prrocessin,,Processing,874
19,carlo,carlowts,,Carlow,874
0,steven,steven,4.906387,steve,875
1,teeth,teth,,teeth,875
2,liability,liabalighty,,library,875
3,spring,springings,,springs,875
4,predictions,prediction's',,predictions,875
5,beam,beatm,,beat,875
6,framework,Framework,3.9634607,framework,875
7,aurora,aurawra,,awareness,875
8,sofa,sofu,,sofa,875
9,attached,aetatchedf,,attached,875
10,bangkok,bandcock'sf,,bandbox,875
11,chicken,chicken,,chicken,875
12,café,café,4.5305367,cafe,875
13,cream,creaM,0.4862552,cream,875
14,visits,visights,,insights,875
15,publication,Publication,0.7849577,publication,875
16,comments,commentse,,comments,875
17,church,church'sg,,church,875
18,targeted,targited,,targeted,875
19,denmark,danmork,,dream,875
0,latex,latquestl,,quest,876
1,stop,StoP,-0.5539759,stop,876
2,agrees,Agers,1.0507735,agers,876
3,athletes,athlets,4.9675984,athletes,876
4,apollo,apollo,4.125261,apollo,876
5,influences,influances,,influence,876
6,latter,lattere,,later,876
7,gothic,gathic,,gatic,876
8,operate,oparate,,operate,876
9,provide,pRoVIdE,0.9527679,provide,876
10,composite,composite'sv,,composite,876
11,abroad,Abord,1.5554092,board,876
12,perry,perryp,,ripe,876
13,promoted,pramoted,,promote,876
14,atomic,atomick,,atomic,876
15,creations,chreationz,,creation,876
16,tenant,tenent,,tenant,876
17,navigator,navigator,4.5594945,navigate,876
18,ward,word,,word,876
19,satisfaction,satisfaction,4.887257,satisfy,876
