,clean,perturbed,legibility_score,predicted,batch
0,counted,counfed,2.408576,counseled,3720
1,drilling,dril;ing,1.8501981,drilling,3720
2,flooring,floorings,4.1612396,flooring,3720
3,solo,olo,3.8628705,olio,3720
4,lose,Loce,-0.17857519,locale,3720
0,tomatoes,Tomatos,3.294871,tomato,3721
1,decide,dedide,4.757075,decide,3721
2,uzbekistan,ubaetikzsn,4.2473154,ubiquitous,3721
3,appearance,Appearence,2.9881732,appearance,3721
4,staffing,staffig,4.84973,staffing,3721
0,galaxy,gzlxxy,2.4314053,gazelle,3722
1,bytes,bythis,0.88801426,by this,3722
2,monica,MONIKA,-2.741236,monika,3722
3,mycorrhizal,myco!r&rh|iz\al,-0.5587376,mycorrhizal,3722
4,talented,talanted,5.066023,talented,3722
0,staying,ataying,4.790644,taking,3723
1,minority,minorati,4.751393,minorate,3723
2,rocks,Ros,1.5129637,rose,3723
3,experiments,emrtipneexs,3.9219065,emeritpeexs,3723
4,temperatures,'temperat-ure&s,2.2237527,temperature,3723
0,cooked,"(co&o,ke%d",-1.980698,coconut,3724
1,ronald,rnald,4.8826127,johnny,3724
2,jeremy,jfr4ny,-0.68097025,johnny,3724
3,oklahoma,oklahoms,4.315019,oklahom,3724
4,futures,futuras,4.6494827,futura,3724
0,thinking,th>inkin|g,1.0565586,thinking,3725
1,instruction,Instructon,2.4914575,instruction,3725
2,wholesale,wholesaIe,3.7816672,whole,3725
3,gamecube,gam>ecube,1.5924876,gamecube,3725
4,replacing,reblocking,1.2430856,blocking,3725
0,encryption,encriptación,2.9792044,encryption,3726
1,choose,choise,1.3979149,choice,3726
2,kingston,kington,4.7615294,kingdom,3726
3,potatoes,potatus,2.6773603,potato,3726
4,site,stie,4.971076,stitch,3726
0,fairfield,fairfleld,4.9516373,field,3727
1,represent,rapresent,4.178351,present,3727
2,steven,st*e|ven,-0.09239156,ven,3727
3,major,majoy,2.4430902,joy,3727
4,transaction,transistion,4.9621677,transition,3727
0,broadcasting,Braodcasting,2.7463343,broadcasting,3728
1,certainty,cert~ai&nt.y,1.5537599,certification,3728
2,galaxy,galaxj,2.123614,galaxy,3728
3,xerox,xerix,0.8965924,exercise,3728
4,yield,yeld,4.7268076,yield,3728
0,teaching,:t/eaching,1.2191381,teaching,3729
1,abandoned,abondoned,4.2416596,abandoned,3729
2,counted,coumted,4.9928927,caught,3729
3,shake,shoke,-0.088540055,shook,3729
4,animals,aimals,5.060746,animals,3729
0,night,Nigth,0.81766415,Night,3730
1,gardens,Gardinas,-0.395742,Gardens,3730
2,seal,sea;,-0.117446356,Sea;,3730
3,sharing,sharding,4.414948,Sharding,3730
4,alien,alion,1.3725451,Alien,3730
0,modules,mulodes,4.278962,multitudes,3731
1,phillips,Philipes,1.6625427,philips,3731
2,scared,sacared,5.039583,scared,3731
3,linking,lnking,4.6737695,linking,3731
4,achieve,acheive,4.9733872,achieve,3731
0,printed,printe,3.467078,print,3732
1,achieve,acheive,4.9733872,achieve,3732
2,intervals,interpals,1.9325142,intervals,3732
3,wheat,whaatt,4.7076263,what,3732
4,electronics,elcrotcenis,4.9108043,elocution,3732
0,mortgage,mortagage,3.8513086,mortgage,3733
1,slightly,sli~ght&ly,2.1969066,slightly,3733
2,timer,tmeir,4.6495047,timer,3733
3,housewives,housewifes,3.7475502,housewives,3733
4,shelf,xhelf,2.1696455,shelf,3733
0,tabs,tbas,4.1547666,table,3734
1,stop,)stop,1.7181981,stop,3734
2,sandy,sajdy,1.592041,sadly,3734
3,costumes,custumes,4.862171,custome,3734
4,variations,varations,4.886126,variations,3734
0,ruby,rub6,0.16307844,rubbish,3735
1,girlfriend,g|irl'fr>i`en/d,0.47099057,girlfriend,3735
2,prompt,prempt,3.6218047,prompt,3735
3,giant,giqnt,0.35823098,guilty,3735
4,stunning,stymying,2.3473043,stymied,3735
0,determine,DETERMINANTE,-2.285691,determinate,3736
1,banned,benand,4.760535,band,3736
2,legislation,"{leg""i{s*la:tion",-0.47375137,legation,3736
3,tactics,tacts,5.079543,tact,3736
4,know,[k+now,1.9813,know,3736
0,priority,p=rior#it]y,0.6948255,prioritize,3737
1,apparatus,apartThis,0.46108782,apartment,3737
2,mail,MAHAL,-3.118126,mahal,3737
3,aids,a9ds,-0.7312376,aid,3737
4,lights,l|i*ght?s,-1.5633103,light,3737
0,delivery,delievery,4.7365866,delivery,3738
1,fatal,faiytail,1.2926768,fairy tail,3738
2,slightly,Slighthly,3.6990626,slightly,3738
3,flavor,flavore,3.479698,flavor,3738
4,latinas,lnatais,4.225806,latinas,3738
0,desert,desset,5.02354,dessert,3739
1,risk,rsik,4.707101,risk,3739
2,smithsonian,smitheonian,2.4947329,smitten,3739
3,killer,kil;l\er,1.4367914,kilometer,3739
4,only,Onley,2.0519617,only,3739
0,launch,lounch,1.9832199,lounge,3740
1,moth,muth,0.049781866,mouth,3740
2,shōnen,shonen,5.053833,shonen,3740
3,flooring,fonlorig,3.9905417,fornicate,3740
4,stuffed,st7ffee,1.5625461,stabber,3740
0,guard,graud,4.9144793,grout,3741
1,finals,finnels,1.5445508,fennel,3741
2,modified,modifieid,4.6750507,modified,3741
3,mystery,mystery,4.7273684,mysterious,3741
4,meter,meteres,4.2210803,meters,3741
0,celtic,cteilc,4.7273903,ceiling,3742
1,import,Im,-2.8813744,image,3742
2,anne,a]nn&e,-0.15211019,anxious,3742
3,attacks,attacs,4.902907,attack,3742
4,estimate,etmstaie,4.7958636,etiquette,3742
0,score,"s""core",2.2665093,score,3743
1,selecting,selectig,4.840415,select,3743
2,photographer,photografer,3.981656,photographer,3743
3,vessels,vasseles,2.766151,vasel,3743
4,opening,oiennpg,0.5461635,oven,3743
0,burton,bu5ton,1.3142262,button,3744
1,mysterious,mystirious,4.5698557,mysterious,3744
2,fruits,futris,4.9261928,futuristic,3744
3,flooring,flairing,2.9679098,flair,3744
4,manufacture,Manufacturable,0.7424314,manufacturable,3744
0,scan,Schwann,-0.5967292,Swann,3745
1,fabulous,fabolous,4.0908446,fabulous,3745
2,bottle,bollte,2.0575256,bolt,3745
3,graphical,grapical,4.747675,graphical,3745
4,dealing,fealing,3.63161,feeling,3745
0,cornell,/co=rnell,0.29201102,corner,3746
1,know,KNIW,-0.8864053,knock,3746
2,loans,loabs,-0.4345551,lob,3746
3,logical,lgiacol,3.140723,logic,3746
4,scanners,scaernns,4.8728967,scarecrow,3746
0,jones,jonis,2.9697232,joni,3747
1,celebrity,celibrity,4.78053,celebrity,3747
2,thru,fhru,2.8140814,fru,3747
3,guide,gide,4.7384377,guide,3747
4,occurring,occuring,2.905841,occurring,3747
0,costs,Coasties,-2.5418563,Coastal,3748
1,promise,Promess,1.0934778,Promise,3748
2,karl,kral,4.7508163,Coral,3748
3,choose,csohoe,4.678167,Coshoe,3748
4,clothing,cl(othing,1.6557543,Clothing,3748
0,picture,pictiure,4.9380217,picture,3749
1,spring,"s,pring",1.47719,spring,3749
2,achieve,acheive,4.9733872,achieve,3749
3,patio,"p,a\t]io",-0.9952961,pato,3749
4,females,/fe?ma$les,-0.91232103,/fe?ma$les,3749
0,cruz,c{ruz,-0.42727074,crutch,3750
1,stops,stps,4.625629,staple,3750
2,twisted,twited,4.9540544,freeze,3750
3,freeze,freez,4.3323426,freeze,3750
4,valentine,Valintine,4.2718306,Valentine,3750
0,locale,lokale,3.4944475,local,3751
1,varies,varias,4.9565725,various,3751
2,accordance,acordance,4.8583274,accordance,3751
3,drop,drup,0.5446115,dupe,3751
4,mouse,mause,4.683886,mouse,3751
0,void,Voud,2.2282176,voice,3752
1,designs,designUS,1.9121605,design,3752
2,treating,t|rea[ting,1.3026998,teaching,3752
3,nostalgic,nostaligic,3.2028089,nostalgic,3752
4,operated,ope#ra+t{ed,-0.113930404,opera,3752
0,estimates,es5imates,1.7707714,estimates,3753
1,certain,ceriatn,4.837266,citron,3753
2,buttons,buttone,3.1559033,button,3753
3,aquarium,aquarium,4.361397,aquarium,3753
4,rough,Rosch,-0.3111674,Rose,3753
0,complaints,complimets,4.377347,compliments,3754
1,sunny,sunn,4.2260647,sun,3754
2,identifies,ifentifi4s,2.0839758,infantile,3754
3,mustang,mustan,4.6481113,mustan,3754
4,setup,s{etup,0.3870493,setup,3754
0,corporations,cnorporaotis,4.324431,corporations,3755
1,void,viod,4.8222356,void,3755
2,assurance,Assyrianize,0.7749571,Assyrian,3755
3,focuses,focuss,4.608667,focus,3755
4,blackberry,blaxkberry,3.5364196,blackberry,3755
0,wholesale,holesale,2.850814,wholesale,3756
1,joshua,Joska,2.0754123,joshka,3756
2,builders,bjipdets,0.26088685,bipodets,3756
3,vulnerability,vulnerabiljty,3.871416,vulnerability,3756
4,française,Françoise,-0.03301718,french,3756
0,growing,greying,2.0176737,graying,3757
1,known,knowin,2.624767,knowing,3757
2,superb,srupeb,4.831499,spreeb,3757
3,align,algin,4.9184613,algin,3757
4,celebrities,celeberties,4.675442,celebrities,3757
0,loan,Lomn,0.18954247,Lonely,3758
1,satisfactory,satisfacting,3.8422005,Satisfied,3758
2,tobacco,tobaco,2.6499903,Tobacco,3758
3,korea,koear,4.6518226,Korea,3758
4,temporary,tempory,4.499447,Temporary,3758
0,theorem,theore,4.8408537,theory,3759
1,webster,Weschester,-0.2855129,Westchester,3759
2,suggest,sggest,4.8002744,suggest,3759
3,blues,blueAS,0.6784609,blue ass,3759
4,graphics,grafica,2.5563953,graphica,3759
0,worlds,worlde,2.4023962,world,3760
1,mate,m%ate,0.19971636,mate,3760
2,namibia,namiia,3.8407724,search,3760
3,searched,serch,3.7499692,search,3760
4,guest,Guets,-0.4634768,guess,3760
0,lifestyle,livestyl,3.329727,lively,3761
1,composite,compsite,4.474445,composed,3761
2,galleries,gallaries,4.987568,galleries,3761
3,nobody,nodoby,3.8744786,responds,3761
4,responses,respones,4.693737,responds,3761
0,achieve,acheive,4.9733872,accomplish,3762
1,krupp,krjp[,-0.24895938,crackpot,3762
2,identifies,idenitifies,4.7964764,identify,3762
3,gateway,gatewqy,1.4906671,gateway,3762
4,française,ftançaise,4.109168,french fries,3762
0,processing,prossesing,4.828948,prosessing,3763
1,staying,sthng,0.90712786,sthng,3763
2,achieve,Achebe,-1.3315295,achebe,3763
3,mortgage,mortgageGame,1.915002,mortgage game,3763
4,retro,&r>et)r@o,-1.5298886,&r>et)r@o,3763
0,promptly,promptly,4.877712,promptly,3764
1,unleashed,unleashd,4.449205,unleashed,3764
2,become,bexome,2.3569305,bexome,3764
3,northeast,",northe&ast",2.1518066,northeast,3764
4,experiencing,experiencin?g,2.3436654,experiencing,3764
0,firewire,fir3wkre,1.5634589,firework,3765
1,porsche,porche,2.9299662,porsche,3765
2,assurance,$a$ssu@r.anc=e,-1.9427389,assure,3765
3,understand,understad,4.589094,understand,3765
4,leads,eads,4.991156,edges,3765
0,chronicle,chemicle,4.8517733,chemical,3766
1,venues,venue/s,1.7571455,venue,3766
2,communicate,communicateare,4.6956544,communicate,3766
3,affects,affets,4.972047,affect,3766
4,tabs,tbas,4.1547666,tabas,3766
0,agent,againt,0.5471713,again,3767
1,introduced,ienutodrcd,3.618066,inducted,3767
2,principles,principleds,3.1164792,principals,3767
3,republic,"repu""blic",2.24399,public,3767
4,tournaments,tournamebts,3.859147,tournament,3767
0,contrast,constrat,5.0271735,construct,3768
1,frequencies,frequendied,3.043757,frequented,3768
2,machinery,Machinary,2.2377608,machinery,3768
3,beverage,befrage,0.7552403,begraf,3768
4,outlook,ouglook,0.5449177,look,3768
0,recommend,recommand,5.0711155,recommend,3769
1,hear,heor,0.00012217602,hero,3769
2,offensive,ofensive,3.2833755,offensive,3769
3,composite,compsite,4.474445,composite,3769
4,uganda,ugxnda,2.6687508,ugly,3769
0,simultaneously,simultaneousl,4.82723,simultaneous,3770
1,fabulous,f.abu;lous,0.41538507,fabulous,3770
2,beam,heam,1.6973562,ham,3770
3,from,fronm,4.2737007,front,3770
4,secure,Segre,1.6165291,secret,3770
0,freeze,freez,4.3323426,freeze,3771
1,humor,houmour,3.4770594,humor,3771
2,quick,"q,uick",-0.34923726,quick,3771
3,scanners,scnernas,4.485396,science,3771
4,macro,mrcao,4.8127313,macho,3771
0,guidelines,guildlines,4.6246862,guidelines,3772
1,egyptian,e#g}y}ptian,-1.2467285,egiptian,3772
2,slave,@slave,-0.0006506201,slave,3772
3,mariah,maiah,4.2680507,maia,3772
4,carter,cad5er,-0.48472422,cader,3772
0,dash,dasOh,2.381433,dashboard,3773
1,supreme,Suprime,1.3369843,superimpose,3773
2,opening,openg,1.9150895,open,3773
3,referred,refered,4.9755096,refer,3773
4,neon,neun,0.49528605,nine,3773
0,machinery,Masanori,0.25173846,masquerade,3774
1,barbados,baadrobs,4.3958836,badger,3774
2,bubbles,ubbes,4.3228827,bubble,3774
3,lopez,loepz,2.6552274,loop,3774
4,peoples,plepoes,4.8797526,pilot,3774
0,followed,folloed,4.28516,followed,3775
1,group,Grupo,-1.3429981,group,3775
2,unnecessary,urencansesy,4.427114,unnecessary,3775
3,scales,slcaes,4.887739,scales,3775
4,souls,"s;8,s",-2.5480187,scale,3775
0,dealtime,de&altime,1.2723824,delayed,3776
1,vector,vect;r,1.8224458,vector,3776
2,moments,MOMENTUS,-2.8326733,momentum,3776
3,chargers,cywrgers,0.4936428,cypher,3776
4,addition,additinon[[al,1.9465384,addition,3776
0,bios,bi9s,-0.44185954,bias,3777
1,understood,unders%tood,2.006131,undoubtedly,3777
2,clay,clayhi,-0.82110286,clay,3777
3,freeware,freeaare,4.8678565,free,3777
4,watched,warched,3.8731644,wore,3777
0,loans,lnaos,4.3968015,lasso,3778
1,threatened,threated,5.012867,threaten,3778
2,banded,bandec,1.427666,bandage,3778
3,ohio,OhSo,1.3508996,soho,3778
4,roommate,roomDe,1.7980835,room,3778
0,intelligence,intelligece,4.964687,intelligence,3779
1,knight,Kinght,4.557574,kinght,3779
2,iowa,iwoa,3.8481023,iowa,3779
3,sentence,sneencte,4.988237,sneeze,3779
4,township,tonkeep,0.4974966,to keep,3779
0,skype,skye,4.4855323,sky,3780
1,assets,*asset!s,-0.8562674,assets,3780
2,structures,structres,4.999279,structure,3780
3,satisfaction,saiotitsacfn,4.645385,saioti,3780
4,pichunter,pich7nter,2.1096067,pinch,3780
0,searched,searchid,2.9606829,searching,3781
1,header,helder,1.4010363,holder,3781
2,pornographic,pornogrific,2.997279,pornographic,3781
3,peripherals,periferals,2.6061738,peripheral,3781
4,televisions,Televisioners,3.8775883,televisioner,3781
0,isle,<isle,1.8830783,isle,3782
1,mild,mlid,4.6512012,mile,3782
2,answered,anchorhead,0.7977951,anchorhead,3782
3,builders,builders,4.956021,builder,3782
4,nasty,natsy,4.595134,nasty,3782
0,fits,fitues,-1.2022692,fights,3783
1,darby,da5by,0.58504313,dabble,3783
2,posted,psted,4.70603,poster,3783
3,versus,vergueos,0.0028463206,vegetable,3783
4,rebates,reptes,0.5756404,reptile,3783
0,function,Funktion,1.4586433,Function,3784
1,group,Grupo,-1.3429981,Group,3784
2,questionnaire,qustionnaire,2.671424,Questionnaire,3784
3,appeals,Applaus,-0.2584757,Applaud,3784
4,lean,leal,4.8448577,Legal,3784
0,input,inpu,3.8663995,ipod,3785
1,intersect,intersectthat,3.6085255,intersect,3785
2,cave,csve,3.106137,csv,3785
3,checklist,ch4ckl8st,0.62326264,checklist,3785
4,meet,>meet,2.2069337,meeting,3785
0,valid,valide,4.0085897,valid,3786
1,yeah,YEEAH,-2.031046,yeah,3786
2,solar,sorlar,4.836388,solar,3786
3,relocation,"relocat,ion",2.6533618,location,3786
4,corner,couronner,1.5676668,corner,3786
0,advert,adevarat,4.482781,advantage,3787
1,abandoned,abandone,4.777369,abandon,3787
2,bike,byke,0.08118068,bike,3787
3,midnight,mitnight,4.6335363,midnight,3787
4,athletes,atheletes,4.6818137,athletes,3787
0,rachel,Racheal,2.2772322,Rachel,3788
1,then,"t""he,n",-0.30232215,the,3788
2,thoroughly,thoroughl,4.7076797,thorough,3788
3,directive,drtivceie,4.7238336,divorce,3788
4,adams,adames,2.5176105,adams,3788
0,cuts,cugs,1.8115894,cugs,3789
1,moderators,Moderadores,2.1886406,moderadores,3789
2,understood,undestood,4.685293,undestood,3789
3,pregnant,pregnat,4.761246,pregnant,3789
4,configured,"}configur[e,d",1.6094366,configured,3789
0,disabilities,desabilities,4.6770415,abilities,3790
1,jill,kj.l,1.3441384,jail,3790
2,moderators,moderato4s,1.6869988,modest,3790
3,population,"]popula&t""ion",1.9875958,population,3790
4,boots,bootys,1.369518,body,3790
0,decline,declineHe,2.3226278,decrease,3791
1,taxi,taxit,4.8846045,taxi,3791
2,highlights,highlightes,3.0729659,highlight,3791
3,repeat,repet,3.572594,repeat,3791
4,connectivity,connectivi6u,1.5434165,connectivity,3791
0,which,whch,3.8815508,which,3792
1,participating,partisapating,3.8058345,participating,3792
2,preparation,prepartion,2.227383,preparation,3792
3,clear,"""cl_ear",0.8942574,clear,3792
4,claire,laire,5.093178,lair,3792
0,wallet,wlealt,4.7750874,welfare,3793
1,incompatible,incompetênte,3.680122,incompetent,3793
2,excited,ecxited,4.814259,excited,3793
3,lopez,#lo\pez,-1.2985077,lopez,3793
4,flooring,foliorng,4.744268,flowering,3793
0,tablet,teablt,4.7246575,tablet,3794
1,gauge,Gauke,-1.2823254,gauge,3794
2,converted,convered,4.19961,converted,3794
3,enterprises,enterprisers,4.7572103,entrepreneurs,3794
4,cafe,Café,2.094755,coffee,3794
0,responses,Responsables,-1.2905767,responsible,3795
1,fairfield,fairfield,4.9411035,field,3795
2,peoples,pe|opl*es,0.006958771,people,3795
3,publisher,libl9ehe5,-1.3976778,library,3795
4,listing,listinb,0.4536266,list,3795
0,oklahoma,omloahka,2.5097837,olahka,3796
1,grâce,grâce,4.478608,grace,3796
2,extract,sdtrac6,-0.016809776,strac6,3796
3,diesel,diese,4.738912,dice,3796
4,recommend,r+ec#o\mmend,0.6864034,remend,3796
0,destiny,destany,4.8156233,destination,3797
1,usgs,Uss,1.6739784,us,3797
2,football,fotboll,3.0940926,football,3797
3,guide,gudie,4.820462,guide,3797
4,carter,czrter,1.7217861,cutter,3797
0,teeth,teath,4.78206,teeth,3798
1,healing,heiling,4.663976,heal,3798
2,threatening,threating,4.8748646,threatening,3798
3,xerox,xoerx,4.4158754,exorcis,3798
4,slightly,sli(g%htly,0.584669,silently,3798
0,climbing,climing,4.842692,climbing,3799
1,later,leter,4.351678,letter,3799
2,damage,danze,-0.7167093,dance,3799
3,known,knowEn,3.1486619,knowing,3799
4,karl,Karel,2.2306688,Karel,3799
0,woods,woids,1.2531828,words,3800
1,checklist,fhsckljst,3.9379554,farthest,3800
2,figured,Fishguard,0.8790986,fishguard,3800
3,decline,declain,4.6634226,declared,3800
4,treat,trut,0.33923393,truth,3800
0,evaluated,evoluated,1.8191448,evolved,3801
1,prerequisite,prayerJuste,1.0102036,pray just,3801
2,scanning,scaming,4.9758434,scam,3801
3,unleashed,unleased,4.4845877,unleashed,3801
4,rural,rural,5.001485,rural,3801
0,cognitive,cgntvoiie,3.5681505,controversy,3802
1,marvel,mrvel,4.757159,murder,3802
2,drinking,dirnking,4.4456687,drinking,3802
3,smithsonian,smithsonean,3.856148,smithsonian,3802
4,neon,neo.n,2.9941275,neon,3802
0,arctic,a`rctic,2.9780858,arctic,3803
1,blvd,hlvd,0.8557258,hold,3803
2,investigator,investigador,4.676383,investigator,3803
3,subscriber,sbciurbser,4.848386,scientist,3803
4,development,devolpement,4.4634805,development,3803
0,cellular,caelllur,4.7828803,caller,3804
1,worth,Woketh,-0.3426722,wok,3804
2,scan,san,4.513983,sun,3804
3,cayman,cammon,2.363485,cam,3804
4,excuse,e.xcu_se,1.7751333,excuse,3804
0,examples,exmples,4.643049,examples,3805
1,narrative,narratica,1.8970885,narration,3805
2,loan,laon,4.3638844,alone,3805
3,checklist,checklist,4.753401,checklist,3805
4,cute,kute,3.1126804,cute,3805
0,effect,efekt,3.664131,effect,3806
1,published,peubshild,4.3181663,publisher,3806
2,parts,PARTYs,-2.7190518,party,3806
3,latest,laest,4.6318693,least,3806
4,gauge,gquge,-0.27318874,guess,3806
0,trustee,tustee,4.752587,turtle,3807
1,header,"]hea""der",1.1025859,horse,3807
2,hope,Hore,0.22935738,horse,3807
3,municipality,municipaity,4.301089,municipality,3807
4,secure,scure,4.756561,scare,3807
0,painting,paintine,2.2461193,painting,3808
1,belly,blley,4.7872205,bleed,3808
2,trans,tnars,4.54252,turns,3808
3,steps,septs,3.3366249,sept,3808
4,twain,twhen,-0.3551896,when,3808
0,wanting,wxnting,2.422474,wonting,3809
1,financing,fibancihg,0.064613916,fibang,3809
2,trials,troils,0.97760373,toils,3809
3,prototype,lrototype,3.0267875,lototype,3809
4,graphics,ghpircas,4.776414,ghaparas,3809
0,coding,Cothing,-0.63755596,Clothing,3810
1,salaries,salarys,4.419173,salary,3810
2,wholesale,"{wh/o,le}sale",-1.3713728,sale,3810
3,lean,leon,-0.23038602,Leon,3810
4,nathan,nat\h-an,0.65181917,Natan,3810
0,relations,Realtions,3.509884,relations,3811
1,venture,venturd,3.9949381,ventured,3811
2,cosmetics,_co*smeti&cs,0.31403148,comparison,3811
3,comparing,compairing,3.4686897,comparing,3811
4,destroyed,-des.t:r@oyed,1.0581042,desert,3811
0,francis,Frances,2.0383925,french,3812
1,televisions,télévisions,2.9425232,television,3812
2,agrees,abreda,-2.1448305,abroad,3812
3,telephony,5elephonj,0.39186245,elephant,3812
4,offline,offlne,2.579607,online,3812
0,promise,Promess,1.0934778,Promise,3813
1,combines,compaines,2.1499631,Company,3813
2,litter,}litter,1.6775992,Arlingtonian,3813
3,arlington,Arlingtonian,2.3484526,Arlingtonian,3813
4,broadcasting,boadcsting,3.1497881,Bodcasting,3813
0,rebates,revotes,0.72395796,revoke,3814
1,risk,isk,4.6356096,isk,3814
2,dial,dail,4.892804,dial,3814
3,pressed,pressd,3.6397781,pressed,3814
4,investigated,:i>nves;t.iga:te!d,0.7498603,invoice,3814
0,teaches,taches,4.6373024,tache,3815
1,climbing,climbe,2.2143064,climb,3815
2,hazard,HAAARD,-3.0367122,hard,3815
3,brandon,brsnfon,1.0263556,bronson,3815
4,participating,partecipating,3.8121076,participating,3815
0,modifications,modificaitons,4.30596,modifications,3816
1,continually,caiunlntoly,4.273838,caiunlntoly,3816
2,steering,sturing,2.2004302,storing,3816
3,surgeons,s8rgs9ns,0.5420324,s8rgs9ns,3816
4,beat,b`e|at,-0.24832648,beat,3816
0,demonstrates,demonstrate5,2.702532,demonstrate,3817
1,involved,involoved,4.961653,involved,3817
2,doctors,adoctor,3.9993708,doctor,3817
3,year,yeer,4.346824,year,3817
4,boston,bostpn,2.4261816,boston,3817
0,physicians,physicians,4.7495327,physician,3818
1,vacancies,vacances,4.7942457,vacation,3818
2,latest,l)at*es)t,-0.806237,latte,3818
3,bikes,bkeis,4.7012615,bikes,3818
4,futures,feuturs,4.753277,futures,3818
0,contained,ctnioeand,4.1148906,conniption,3819
1,dash,dazg,-0.60407025,daze,3819
2,registry,registery,4.871392,register,3819
3,periodic,perioeic,4.672749,peripheral,3819
4,viking,vicking,2.8475282,vicinity,3819
0,printed,promted,3.8264196,prompted,3820
1,females,f+e*ma]les,0.73263866,females,3820
2,barbara,Barabara,1.2560426,Barbara,3820
3,analyst,Analist,0.69612706,analyst,3820
4,brain,brq8n,-2.3224304,broan,3820
0,sterling,STRALING,-2.316248,Stalingrad,3821
1,artwork,a4tsork,0.8394978,Actors,3821
2,nonprofit,nonprofitsNot,1.780554,Not-for-profit,3821
3,basename,basenae,3.8965282,Basanee,3821
4,innovation,invition,4.765571,Invitation,3821
0,painting,pantang,4.6184163,pants,3822
1,porsche,porshe,3.1320386,porsche,3822
2,german,germany,2.064159,germany,3822
3,intelligence,in|te^llige&n:ce,0.42101687,intelligece,3822
4,arlington,arilngton,4.9957113,arlington,3822
0,viking,voking,2.7482774,voicing,3823
1,wrist,wrsit,4.972969,writing,3823
2,provinces,propensos,2.7526836,propensity,3823
3,plan,plen,0.8644042,plenty,3823
4,nicholas,hicholas,4.615226,hichori,3823
0,basically,bclaaisly,4.5947304,bizarrely,3824
1,partially,partili,2.7936587,partially,3824
2,accounts,accountUS,2.9741018,account,3824
3,zoloft,zoloff,3.859764,zoloft,3824
4,efforts,efforts,5.0103183,effort,3824
0,amount,amnount,4.2332673,mount,3825
1,sofa,soffia,-0.23463343,sofa,3825
2,watch,Watche,-0.5178718,watch,3825
3,chronicle,chromiclf,3.399748,chrome,3825
4,sentence,senctence,4.8991814,sentence,3825
0,integrated,INTEGRIDAD,-2.1710176,integridad,3826
1,wellington,"wellin,gton",2.4607556,wellington,3826
2,economy,Econimy,0.5480581,economy,3826
3,nail,nawl,0.27380478,now,3826
4,setting,seeting,4.917117,setting,3826
0,identifies,icentifies,1.6410817,identified,3827
1,rage,rae,4.807349,area,3827
2,pressed,[ressed,1.9595883,pressed,3827
3,emerald,emerakd,4.51905,eradicated,3827
4,growing,grwing,4.7987,growing,3827
0,dated,Datid,-0.7562339,data,3828
1,playing,plianyg,4.6180644,piano,3828
2,sandy,sadny,4.903952,sandy,3828
3,scripting,scdipting,3.9918025,scripting,3828
4,blogs,blos,2.7361064,blouse,3828
0,thirty,trtihy,4.4870896,thirty,3829
1,commonwealth,conmonwealth,4.6782045,commonwealth,3829
2,qualifications,qualificatifs,2.7028055,qualifications,3829
3,overseas,"o]ve:r,sea#s",-1.3270122,"overhear,seas",3829
4,cliché,clidhé,2.369032,cliché,3829
0,nostalgic,nostolgic,1.2199419,nostalgic,3830
1,costumes,Costanzas,0.8379743,costanza,3830
2,gossip,gssip,4.3938704,gipsy,3830
3,observation,obersation,4.200016,observer,3830
4,clark,clarck,4.82332,clark,3830
0,seal,"cww,",-2.310898,cowboy,3831
1,burton,burdon,4.9133086,burden,3831
2,apollo,aplllo,4.1568136,apollo,3831
3,pest,pesg,1.7340243,pseudo,3831
4,scanning,scuning,2.9844215,scion,3831
0,fiancée,c8ajcée,-0.9665284,cajun,3832
1,best,bext,2.7207992,beast,3832
2,partial,prtial,3.0101118,pertial,3832
3,distant,discutent,0.35216352,discontent,3832
4,mask,MAK,-2.4066155,make,3832
0,textbooks,textkbook,4.604406,textbook,3833
1,sticker,sticer,4.953655,steric,3833
2,athletes,athlets,4.9675984,athletes,3833
3,purpose,porpouse,2.6583347,purpose,3833
4,tags,",tags",1.9855106,tag,3833
0,business,bussiness,4.811198,business,3834
1,michigan,MICHICAN,-2.0953329,Michigan,3834
2,analyses,analysys,4.770406,analysis,3834
3,taxation,taxatin,4.795854,taxation,3834
4,workforce,work{force,1.3771154,workforce,3834
0,mild,mlid,4.6512012,mild,3835
1,namely,namly,4.5139866,namely,3835
2,possibilities,possiilities,2.1552823,possibilities,3835
3,denmark,Demark,2.6182964,demark,3835
4,earthquake,Eartquake,3.0947495,earthquake,3835
0,playing,plaaaying,4.654097,playing,3836
1,brain,brxin,2.300891,brink,3836
2,doll,do}ll,-0.33237958,doll,3836
3,lifestyle,ifestyle,4.7821183,style,3836
4,girlfriend,girlfirend,4.825798,friend,3836
0,retention,redenden,1.4232788,rendered,3837
1,default,defa8lt,1.0527086,deflated,3837
2,finder,findsr,4.9667063,finder,3837
3,theft,thfrt,2.610913,thwart,3837
4,stuffed,stUpEd,-2.0151951,stupid,3837
0,scenic,scenic,5.0365033,scene,3838
1,hear,hea,4.1937194,head,3838
2,neural,nreaul,4.5129404,neural,3838
3,scanners,scummers,1.0959315,scum,3838
4,wood,woldd,1.4047703,world,3838
0,coordinates,coordinados,3.9485674,coordinated,3839
1,collectables,colectivos,1.5777621,collected,3839
2,blogs,blogss,4.8192086,blogs,3839
3,meter,mteer,4.794231,meter,3839
4,messages,mesages,4.074972,messages,3839
