,clean,perturbed,legibility_score,predicted,batch
0,quotations,quoitations,,quotations,4060
1,balance,BaLaNcE,-2.0918596,balance,4060
2,event,eVeNt,1.6968119,even,4060
3,nail,nailedh,,nail,4060
4,slope,sllope,,slip,4060
0,hacker,hackar,,hacker,4061
1,chargers,chargevers,,charger,4061
2,speaking,speakingh,,speaker,4061
3,talented,talinteds,,talented,4061
4,perfume,perfumel,,perfume,4061
0,jeremy,JEREMY,-2.0930007,Jeremy,4062
1,memo,memo,4.7646146,memo,4062
2,theorem,theorem'sf,,theorem,4062
3,recreational,RECREATIONAL,-1.4934801,recreational,4062
4,sought,ssought,,sought,4062
0,arts,artts,,arts,4063
1,surprised,surprisedd,,surprise,4063
2,potatoes,poteightos,,potato,4063
3,nitrogen,nitrogen,4.7374487,nitrate,4063
4,principle,pewrinciple,,peripheral,4063
0,nursing,neursing,,nursing,4064
1,hung,HUNG,-2.2517529,hung,4064
2,demonstrates,demonstratesh,,demonstrates,4064
3,voluntary,voluntaryly's,,voluntary,4064
4,ware,wherel,,where,4064
0,which,which,,what,4065
1,settlement,settlechmengt,,settled,4065
2,midnight,midnightl,,midnight,4065
3,reprints,reprintes,,reprint,4065
4,medicine,MEDICINE,-2.115497,medicine,4065
0,treated,treatid,,treated,4066
1,marvel,marrvel,,marvel,4066
2,applies,APPLES,-2.823018,apples,4066
3,venture,venturea,,venture,4066
4,which,whish,,wish,4066
0,egyptian,Egyptian,3.5281065,egyptian,4067
1,relocation,reeleocation,,relocation,4067
2,associate,assocate,3.3009133,associate,4067
3,adequate,adeoctewer,,decoder,4067
4,republic,republiced',,republic,4067
0,arctic,Arctic,0.8977029,arctic,4068
1,introduction,Introduction,3.6327496,introduction,4068
2,governmental,govermental,4.884397,governmental,4068
3,semiconductor,semicondcurtoned,,semicondensed,4068
4,alignment,alingment,,alignment,4068
0,garcia,Garkeyi,,Garbage,4069
1,edges,EDGES,-2.5495398,Edge,4069
2,cosmetics,Cosmetics,3.9803524,Cosmetic,4069
3,authorized,authorist,,Author,4069
4,venture,veanture,,Venture,4069
0,percent,percent,4.754209,percentage,4070
1,rachel,rauchel,,roach,4070
2,healing,hiling,,hill,4070
3,retreat,retrat,5.009908,retract,4070
4,banded,Banded,1.738687,banded,4070
0,featuring,featurfing',,feature,4071
1,manufacturing,manufacturing'sp,,manufacturing,4071
2,guam,laughman's',,laughman,4071
3,keyword,keyword,4.67889,keyword,4071
4,integrating,integraatingn,,integrating,4071
0,boring,bjoring,,boring,4072
1,symposium,semmposium,,seminary,4072
2,semester,summesser,,summarize,4072
3,cisco,psychou,,psychotic,4072
4,agreed,agred,,agreed,4072
0,collector,Collector,4.1395116,collector,4073
1,located,Located,1.736932,location,4073
2,listen,liscen,,license,4073
3,logical,lOgiCaL,2.8345444,logical,4073
4,meter,jemter,,jester,4073
0,jeremy,jerimey,,Jersey,4074
1,lock,loakh'sk,,Loch,4074
2,calculation,calculaton,4.5457315,Calculate,4074
3,pichunter,pifcanter,,Pitcher,4074
4,cute,ckute,,Cute,4074
0,knight,knit,,knit,4075
1,hidden,whidne,,whidney,4075
2,constantly,chonstintlley,,constantly,4075
3,quantity,quantité,,quantity,4075
4,anybody,antyboedy,,antibody,4075
0,desert,desserted,,departed,4076
1,disputes,disputese,,disputed,4076
2,environmental,envronmental,4.8860035,environmental,4076
3,phones,PHONES,-2.4862165,phones,4076
4,module,module'sh,,modules,4076
0,penalties,peenaltiez,,penalty,4077
1,swedish,sswedish,,Swedish,4077
2,commonwealth,commonoeallth,,common,4077
3,varies,varries,4.9762526,vary,4077
4,penalties,penaltiese,,penalty,4077
0,work,workedl,,worked,4078
1,contamination,conteminaytian,,contemporary,4078
2,influences,INFLUENCES,-1.1828282,influences,4078
3,disputes,dispute'ss,,disputed,4078
4,weapon,weapon,4.6633406,weapon,4078
0,priorities,preioreties,,priorities,4079
1,doom,Doom,0.6185227,doom,4079
2,associate,aissocieate,,associate,4079
3,hung,hungs,,hugs,4079
4,venues,venuez,,venue,4079
0,growing,growing',,grow,4080
1,drama,DrAmA,-2.0982714,dam,4080
2,proxy,Kropskeyz,,crops,4080
3,tender,tender,5.084698,tend,4080
4,reprints,reprintsw,,reprint,4080
0,titled,teitled,,titled,4081
1,group,grroup,,group,4081
2,africa,afreica,,africa,4081
3,coordinates,Coordinates,2.861731,coordinates,4081
4,priorities,priorties,4.359401,priorities,4081
0,growing,grwoing,4.41793,growing,4082
1,annotation,annêtation,,anniversary,4082
2,comparing,compauring,,compiling,4082
3,complaints,complants',,complaints,4082
4,type,typ,,type,4082
0,introduced,intreduced,,reduced,4083
1,cute,cuuute,2.719203,cute,4083
2,full,ful,,circuit,4083
3,circuits,circutc,,circuit,4083
4,mariah,marayah,,maryah,4083
0,anthony,annthony,,Anthony,4084
1,sunny,sunny,4.879109,sun,4084
2,programmer,prrogrrammer,,programmer,4084
3,cave,kave,,cave,4084
4,discrimination,dIsCrImInAtIoN,0.75970817,crime,4084
0,repository,repazitorry,,repaired,4085
1,flooring,floorring,,floating,4085
2,physiology,physiologyicall,,physiology,4085
3,dishes,dissies,,disciples,4085
4,arrested,Arrested,2.4575558,arrested,4085
0,headlines,Headlines,2.5052245,headline,4086
1,navigator,Navigator,2.7679338,navigator,4086
2,settle,Settle,3.763167,settle,4086
3,growing,Growing,1.3578991,grow,4086
4,bold,BOLD,-2.7274215,bold,4086
0,sensitivity,sensitivitylyp,,sensitivity,4087
1,proven,provén,,proven,4087
2,offensive,offanseve,,offense,4087
3,urls,urls,,url,4087
4,double,doubl,,double,4087
0,overseas,OVERSEAS,-0.2272879,overseas,4088
1,mortgage,mmaurtgage,,mortgage,4088
2,tags,taggs,,tags,4088
3,mother,motherr,,mother,4088
4,commonwealth,COMMONWEALTH,-2.2124846,commonwealth,4088
0,checklist,checkleste,,checklist,4089
1,encouraging,enkourrageng,,enforcer,4089
2,swedish,swidwish',,swish,4089
3,lopez,lope'ss,,loop,4089
4,souls,soul'sn,,soul,4089
0,attached,attashed,,attached,4090
1,tutorial,ttutarial,,tutorial,4090
2,principle,principle,4.8593354,principal,4090
3,administered,administered',,administered,4090
4,graduated,GRADUATED,-2.8744986,graduated,4090
0,moscow,mahscow,,moscow,4091
1,vessels,vassels,,vasals,4091
2,science,cisene,,ciseen,4091
3,sharing,Sharing,4.7670207,sharred,4091
4,shared,shared,5.019509,sharred,4091
0,difficult,dificult,4.836681,difficult,4092
1,katrina,kattrinan,,kitten,4092
2,proxy,proxee,,proxy,4092
3,tire,tiere,4.8450074,tier,4092
4,fruits,Frits,2.2870405,fritz,4092
0,drama,dramau,,dramatic,4093
1,hood,HOOD,-2.3993714,hood,4093
2,prototype,protottyp,,prototype,4093
3,loaded,loadedd,,loaded,4093
4,incompatible,iNcomPaTibLe,-0.43597853,incredible,4093
0,secure,securee,,secure,4094
1,participating,Participating,3.3374054,participate,4094
2,tongue,tonguers,,tongue,4094
3,structures,structuresh,,structure,4094
4,satisfaction,sattisfagctiong,,satisfaction,4094
0,advert,Advert,1.7581706,advertisement,4095
1,clone,clonee,,clone,4095
2,neither,kneether',,knot,4095
3,personality,PeRSoNaLiTy,-0.77494115,personality,4095
4,writings,writings',,writing,4095
0,dawn,dawn,4.970232,dawn,4096
1,investigated,investigatd,4.7699094,investigate,4096
2,treating,TREATING,-2.5230842,treatment,4096
3,hunt,hont,,honor,4096
4,bowl,beowl,,bowel,4096
0,logitech,logitech,,logitech,4097
1,proc,prockh,,prockh,4097
2,hardware,harrdwere,,harrdwere,4097
3,francis,frincas,,frincas,4097
4,claire,chlaire,,chlaire,4097
0,principles,princpless,,principal,4098
1,lindsay,linedsay,,lined,4098
2,targeted,targoted,,targeted,4098
3,delaware,DELAWARRRE,-2.5921957,delaware,4098
4,likely,likley,4.5734754,likely,4098
0,meanwhile,MEANWHILE,-2.6653662,meanwhile,4099
1,textbooks,textttbeooks,,textbooks,4099
2,qualify,quolifi,,quillify,4099
3,exhibits,eyxhibights,,exhibits,4099
4,howto,ohtow,,tooth,4099
0,parts,pparts,,parts,4100
1,shine,shin,,sin,4100
2,lamb,lamm,,lam,4100
3,japan,japan,4.404389,pan,4100
4,mirror,Mirror,1.0838258,mirror,4100
0,oklahoma,OKLAHOMA,-2.501814,Oklahoma,4101
1,university,universitylyp,,university,4101
2,felt,fealt,,felt,4101
3,principle,prnciple,4.90568,principal,4101
4,damage,dagmage,,dagger,4101
0,bibliography,bibliegraphy,,bibliography,4102
1,chassis,chassis,4.917675,chassis,4102
2,converted,conevarted,,converted,4102
3,hosting,hostin,,hosting,4102
4,draws,dreaws,,draws,4102
0,neural,neurale,,neural,4103
1,integrate,integrute,,integrate,4103
2,converted,convêrted,,converted,4103
3,economies,ECONOMIES,-2.1086342,economics,4103
4,intent,intente,,intent,4103
0,wordpress,wordpress,,WordPress,4104
1,bolivia,BOLIVIA,-1.942357,Bolivia,4104
2,damage,dammagel,,damagel,4104
3,indexes,indaxis,,Indaxis,4104
4,instrument,iennstrulment,,iennstrulment,4104
0,nitrogen,gnitrongedu,,nitroglycerin,4105
1,prediction,predction,2.8237019,prediction,4105
2,toward,Toward,3.1538405,towards,4105
3,demonstrates,demonstratess,,demonstrates,4105
4,blues,blues',,blue,4105
0,nutritional,nutritionals,,nutritional,4106
1,science,scienece,,science,4106
2,cooked,cookt,,cooking,4106
3,fairfield,Fairfield,3.975086,field,4106
4,periodic,periodich,,periodic,4106
0,divx,divx,,divx,4107
1,midnight,midnight,4.6963024,midnight,4107
2,divx,dicchs,,dics,4107
3,laugh,llaugh,,laugh,4107
4,demonstrates,Demonstrates,3.2922618,demonstrates,4107
0,lynn,lyn,,line,4108
1,protégé,protégé,,protege,4108
2,figured,figgured,,figured,4108
3,souls,ssouls,,souls,4108
4,undefined,undefinedn,,undefined,4108
0,funding,funding,4.833428,financing,4109
1,principles,prrincepples,,principles,4109
2,recreation,rrecreeation,,recreation,4109
3,lopez,llopez,,lopez,4109
4,challenging,Challenging,4.017722,challenge,4109
0,queue,quE,-1.7832425,que,4110
1,opening,openingedc,,opened,4110
2,provided,provided,4.8435,provide,4110
3,priority,prioritye,,boston,4110
4,boston,bostanc,,boston,4110
0,bacon,bacen,,bacon,4111
1,shared,shaîred,,shared,4111
2,instruction,INSTRUCTION,-1.4138817,instruction,4111
3,approximately,approximatley,4.5441217,approximately,4111
4,vessels,vessles,5.0052695,vessel,4111
0,quad,quadf,,quadrant,4112
1,instrument,instramunnt,,instrument,4112
2,pressed,pressedu,,pressed,4112
3,blank,Blank,1.4485775,blank,4112
4,tours,toursh'sk,,tourist,4112
0,hazard,hawsard,,harass,4113
1,bits,biyts,2.472621,bits,4113
2,tender,tehnder,,thunder,4113
3,which,whitch,,which,4113
4,manufacturers,manephacteururs,,manipulator,4113
0,business,buzeiness,,business,4114
1,investigations,innvesteigueatiens,,investigation,4114
2,thumbs,thumbz,,thumb,4114
3,identifies,idekntiphies,,ideas,4114
4,medicines,medicines,4.884388,medicine,4114
0,traffic,TRAFIC,-1.8803662,traffic,4115
1,workflow,workflow,3.970115,workflow,4115
2,agreed,AGreed,-0.93434674,agreed,4115
3,tablet,tagblet,,taglet,4115
4,satellite,satelyte,,satelyte,4115
0,mate,mmate,,mate,4116
1,afghanistan,affhanisting's,,affording,4116
2,marking,marking'sw,,marking,4116
3,relative,relativel,,relative,4116
4,elections,Ellections,3.2861001,election,4116
0,loose,looze,,lose,4117
1,lean,LeAnn,-1.6870433,lean,4117
2,mexico,MEXICO,-1.877012,mexico,4117
3,worlds,WORLDS,-2.79727,worlds,4117
4,featuring,featuringl,,feature,4117
0,sends,sEnDs,-0.8188671,sens,4118
1,surprise,surprris,,surprise,4118
2,wellington,Wilingtone,,willington,4118
3,pitch,PITCH,-2.2008793,pitch,4118
4,wrist,risted,,ritual,4118
0,financing,financsing,,financial,4119
1,major,major,4.6129723,major,4119
2,wheat,weit,,wheat,4119
3,thirty,thyrty,,thirty,4119
4,dealing,Dealing,2.2192237,dealing,4119
0,potatoes,putateoes,,putatoes,4120
1,voluntary,VOLUNTARY,-2.0700853,voluntary,4120
2,lookup,lookup,4.3529587,lookup,4120
3,fitting,fiting,4.8121595,fitting,4120
4,preparation,ppreparashan,,preparashan,4120
0,advertisement,advertisementlyp,,advertisement,4121
1,katrina,katrina,4.730524,catrina,4121
2,yeah,yahe,,yea,4121
3,favor,FAVOR,-1.2667425,favor,4121
4,hazard,hazard,,hazard,4121
0,sake,sac,,salt,4122
1,athletes,athlets,4.9675984,athletes,4122
2,antibodies,antebodiess,,antibodies,4122
3,form,forme,,form,4122
4,vera,veera,4.9097815,vera,4122
0,graphics,graphics,4.8026714,graphics,4123
1,uganda,ughandea,,uganda,4123
2,permitted,ppermitteed,,permit,4123
3,lies,llies,,lies,4123
4,neil,hnil,,nil,4123
0,publication,peblycaytion,,pavement,4124
1,allocated,allocated,4.757815,allocated,4124
2,standards,standords,,standards,4124
3,limousines,lymousins,,limousins,4124
4,actress,actressess,,actresses,4124
0,debate,debatevee,,debate,4125
1,guidelines,gguidelinez,,guideline,4125
2,basement,baysemened,,beamed,4125
3,phones,pheones,,phones,4125
4,aged,agued,0.850266,argued,4125
0,compound,comppouned,,compounded,4126
1,arts,artes,,arts,4126
2,latex,lataix,,latixt,4126
3,circumstances,CirCuMsTaNceS,-0.3865038,Circumstances,4126
4,scan,scan',,scan,4126
0,forms,Forms,2.7369199,form,4127
1,contamination,CONTAMINATION,-2.1473303,contamination,4127
2,fairfield,ferfieled,,filed,4127
3,scanners,scanner'ss,,scanners,4127
4,karl,Carl,,Carl,4127
0,provision,proveisionh,,providence,4128
1,silk,silkedc,,silky,4128
2,night,nIght,2.7255383,night,4128
3,tabs,TABS,-2.6638563,tab,4128
4,repeat,rypeat,,repeat,4128
0,savage,SaVaGe,0.48893285,savagery,4129
1,broke,brookie,2.3552783,broccoli,4129
2,solo,Solo,3.8328464,solo,4129
3,applies,Opple's,,opals,4129
4,observation,obzervatiann,,observer,4129
0,violent,vicollent,,vicious,4130
1,continually,continuallype,,continually,4130
2,sofa,Sophaa,,sofa,4130
3,pulse,pullg'sd,,pulled,4130
4,athletes,athletess,,athlete,4130
0,commonwealth,comenwealth,,commonwealth,4131
1,drama,droma,,dorma,4131
2,typical,tipikal,,typical,4131
3,bunny,Bunny,1.1724455,bunny,4131
4,beam,beam'sl,,beam's,4131
0,sussex,Sussex,3.8997319,Sussex,4132
1,viking,vicing,,vice,4132
2,krupp,Krupp,3.9934213,Krupp,4132
3,workforce,wurkforrce,,workforce,4132
4,ending,ENDING,-3.0246377,ending,4132
0,gzip,gzip,4.5085783,zip,4133
1,comparing,COMPARING,-2.6964188,comparing,4133
2,hanging,hangng,4.8343143,hanging,4133
3,likely,leykely,,likely,4133
4,egyptian,egypation,,Egypt,4133
0,sandy,sandye,,sandwich,4134
1,echo,ekew,,kew,4134
2,supreme,suprem,,super,4134
3,existing,eXiStinG,0.6335313,extinct,4134
4,represent,represent',,represent,4134
0,oops,opews,,open,4135
1,deeply,deeply,4.284779,deep,4135
2,focuses,focusesc,,focus,4135
3,vitamin,VItamin,3.0729058,Vitamin,4135
4,government,goVeRmeNT,0.024031453,govenor,4135
0,drop,dropppp,2.120936,drop,4136
1,girlfriend,garlfriendd,,girlfriend,4136
2,solar,soler,,sole,4136
3,sweden,sweerned,,sworn,4136
4,guinea,guinnea,,guinea,4136
0,sides,sIdEs,1.1920762,side,4137
1,planes,plane'sl,,planes,4137
2,ought,aughte,,ought,4137
3,church,church'sf,,church,4137
4,priorities,prorities,4.268079,priorities,4137
0,guidelines,guidlines,4.792292,guidelines,4138
1,photographer,photographer,4.6879487,photographer,4138
2,attacks,aittacks,,attacks,4138
3,waters,wawters,,waters,4138
4,climbing,climbing'sm,,climbing,4138
0,pregnant,pregnante,,pregnant,4139
1,buttons,buttons,4.7176423,button,4139
2,networking,kentworking,,working,4139
3,kernel,kerneel,,kernel,4139
4,somehow,somewoo,,somewhere,4139
0,senior,seniorr,,senior,4140
1,dash,deash,,dash,4140
2,advert,adverted'sf,,advertised,4140
3,bride,brided,,bridged,4140
4,manufacturers,mmeagnufahctshurers,,magnified,4140
0,diesel,diesell,,diesel,4141
1,bring,brin,,brine,4141
2,concerning,concerenning,,concerning,4141
3,derived,deriveed,,derived,4141
4,river,rivere,,river,4141
0,blink,Blink,1.3837321,blink,4142
1,enemy,enemyw,,enemy,4142
2,benchmark,benckmark,4.786111,benchmark,4142
3,math,MAth,-2.005237,math,4142
4,emerald,Emerald,3.156112,emerald,4142
0,anne,ann's',,ann's,4143
1,composite,campposite,,campposite,4143
2,ebook,ebook,4.333655,ebook,4143
3,exterior,exsghterior,,exterior,4143
4,possibilities,possiblities,2.0618217,possibilities,4143
0,somewhere,samewhere,,somewhere,4144
1,derived,derived,5.0344257,derived,4144
2,invite,invite,4.9965177,invite,4144
3,apparatus,aparagtus,,aparatgus,4144
4,programmers,progrramars,,programmers,4144
0,nicholas,Niccalla'so,,Nicole,4145
1,increasingly,incrrasingly,4.784883,increasingly,4145
2,zinc,zinkh,,zinc,4145
3,publicly,publiclli,,public,4145
4,press,prest,,present,4145
0,shake,sake,,soak,4146
1,usps,USPs,-0.78949404,ups,4146
2,appeals,appeals,4.979069,appeals,4146
3,administered,ahdministoreed,,administered,4146
4,season,season,4.7669487,seasons,4146
0,community,comunity,4.4131136,community,4147
1,blues,bglues,,blues,4147
2,intent,intentk,,intent,4147
3,roger,roger,4.6931934,rogue,4147
4,know,knoooow,1.1990224,know-how,4147
0,addition,additiono,,addition,4148
1,addresses,addresseses,,address,4148
2,satisfactory,Satisfactory,4.0081654,satisfaction,4148
3,felt,feltedf,,felt,4148
4,latinas,latinas,,latin,4148
0,guidelines,guideline'se,,guidelines,4149
1,gzip,gzip,,zip,4149
2,hosting,hostin,,hosting,4149
3,capture,capture,4.6749454,captivate,4149
4,recognize,recognise',,recognize,4149
0,continues,centinoos,,centipede,4150
1,valentine,valennetin,,valentine,4150
2,frequency,frequencyve,,frequency,4150
3,movie,moooove,-0.46222588,move,4150
4,translate,teransslate,,translate,4150
0,federal,fedreal,4.993933,federal,4151
1,costumes,costumef'sl,,costume,4151
2,perfume,perfume,4.718776,perfume,4151
3,emerald,emrald,,emerald,4151
4,superb,superbe,,superb,4151
0,yang,yaung,,young,4152
1,gauge,gage',,go,4152
2,enemy,enomy,,one,4152
3,proc,PRoC,-1.7510657,process,4152
4,neither,neitherr,,never,4152
0,marie,aemry,,amy,4153
1,equipment,ecuipmont,,economy,4153
2,scenario,scenarieoe,,scene,4153
3,comments,COMENTS,-1.9655461,companies,4153
4,function,functionoe,,function,4153
0,broke,brokie,3.1114228,broke,4154
1,align,aLiGn,-1.1095874,alien,4154
2,generic,GENERIC,-2.3543208,generic,4154
3,isle,iesle,,isle,4154
4,neural,neural's',,neural's,4154
0,shared,shard,5.057387,shard,4155
1,fairy,faary,,fairy,4155
2,venues,veenues,,venues,4155
3,corporations,Corporations,3.3969035,corporations,4155
4,croats,crts,3.1456304,crits,4155
0,platinum,platenom,,plate name,4156
1,needle,NEEDLE,-1.70289,needle,4156
2,collectables,collectablesh,,collectable,4156
3,narrative,ndarrativ,,narrative,4156
4,utilization,uteilizachon,,utilitarian,4156
0,chicken,chickven,,chicken,4157
1,confused,confuseds,,confused,4157
2,façade,façade,4.864721,facade,4157
3,illustrated,illustrated,4.855694,illustrate,4157
4,dealtime,dialtim,,dialtime,4157
0,speaks,spaiks,,spike,4158
1,operated,operaghteed,,operate,4158
2,called,cald,4.8543854,calm,4158
3,clark,Clark,2.860081,clark,4158
4,sacramento,ssaclameento,,scam,4158
0,experiencing,experencing,4.649829,experiencing,4159
1,additions,additons,4.7359643,additions,4159
2,guest,geast,,gesture,4159
3,twain,TWin,-1.6962131,two,4159
4,decide,deecide,,decide,4159
0,jelsoft,jelsoft,4.6799574,jellyfish,4160
1,atom,atoma,,atom,4160
2,government,ggovernnemont,,government,4160
3,sophisticated,SoPhisTicaTed,0.53338784,spiritual,4160
4,counted,CoUnTeD,-1.8358825,contented,4160
0,persistent,persistent,4.7910085,persistent,4161
1,linux,Linux,1.2031925,linux,4161
2,immigrants,immigratnessp,,immigrant,4161
3,award,awahred,,awared,4161
4,communicate,communiquate',,communicate,4161
0,input,input,4.7600136,input,4162
1,impact,IMPACT,-2.9819782,impact,4162
2,proven,prooven,2.864275,proven,4162
3,wrestling,reastlings,,restlings,4162
4,suspected,suspected',,suspect,4162
0,respiratory,respporatoryh,,respiratory,4163
1,protective,prrotecktive,,protective,4163
2,strong,strangedt,,strangled,4163
3,accounts,akounts,,accounts,4163
4,form,forem,,foreman,4163
0,blow,blowa,,blow,4164
1,promise,Promise,1.074751,promise,4164
2,sublime,sublime',,superb,4164
3,privacy,pRiVaCy,1.0933872,pretty,4164
4,loads,LoAdS,-2.0471842,load,4164
0,boys,boyz,,boys,4165
1,calgary,CALGARY,-2.6636596,Calgary,4165
2,davidson,davidanced,,danced,4165
3,chamber,chamber',,chamber,4165
4,sanford,sanfired,,sanfire,4165
0,sexuality,sexualtiy,4.818098,sexuality,4166
1,balance,BaLaNcE,-2.0918596,balance,4166
2,tablet,tabblett,,tablet,4166
3,bridges,bredgez,,bridge,4166
4,finder,findere,,finder,4166
0,disposition,disppozishon,,disposable,4167
1,selecting,selectingf,,selection,4167
2,strong,sTroNg,0.58388406,strong,4167
3,pdas,PDAs,-2.8000915,pads,4167
4,beverage,bevewrag,,beaver,4167
0,little,lItTlE,-0.46145576,little,4168
1,males,malYes,2.3876724,maybe,4168
2,sure,suuureeee,0.7637043,sure,4168
3,enrolled,enroaled,,enrolled,4168
4,cooler,COLLIER,-2.4430246,colleague,4168
0,society,sosyety,,society,4169
1,dōjin,dōjin,3.3136685,dojin,4169
2,trained,trand,4.88958,trand,4169
3,gamecube,gamecube,,gamecube,4169
4,surgeons,ssurdgeons,,surdgeons,4169
0,sofa,sohfa,,sofa,4170
1,settle,settlew,,settle,4170
2,boring,boering,,boar,4170
3,hostel,hostol,,hostel,4170
4,estimates,estimatees,,estimate,4170
0,tabs,tab'sm,,tabs,4171
1,slides,slide'sm,,slide,4171
2,oversight,overssyght,,oversight,4171
3,transmit,transmitced',,transmitted,4171
4,cooked,cooked,4.4853606,cook,4171
0,society,sosiety,,society,4172
1,bangkok,Bangkok,1.7417213,BANGKOK,4172
2,forms,formse,,form,4172
3,artificial,artificiable'sw,,artificial,4172
4,firewire,firewire,,firewire,4172
0,relevant,RELEVANT,-1.9360772,relevant,4173
1,influences,infflluances,,inflections,4173
2,server,serever,,sever,4173
3,viking,VIking,3.2986422,viking,4173
4,sterling,sterlings,,sterling,4173
0,kingston,Kingston,4.525591,kingston,4174
1,lose,LOSEEE,-2.2506602,lose,4174
2,doll,dol,,doll,4174
3,ought,oght,,ought,4174
4,artificial,artificiable',,artificial,4174
0,tutorial,tutorial,4.9501886,tutorial,4175
1,housewives,Housewives,3.2201953,housewives,4175
2,pressed,PRESSED,-2.4487097,pressed,4175
3,experiencing,experiantings,,experiencing,4175
4,databases,deatabasses,,dead basses,4175
0,gateway,gatewayb,,gateway,4176
1,rehabilitation,REHABILITATION,-1.918059,rehabilitation,4176
2,titled,tittleds,,titled,4176
3,carter,cartere,,cartier,4176
4,increasingly,increasinglyly's,,increasingly,4176
0,participate,partcipate,4.0970774,participate,4177
1,excited,Excited,3.7081556,excited,4177
2,webster,Webster,1.6217102,webster,4177
3,turbo,turboughp,,turbop,4177
4,calculations,Calculations,3.3094597,calculations,4177
0,investor,invesstore,,investor,4178
1,friendly,Friendly,3.520029,surprise,4178
2,surprised,surprised,4.896577,surprise,4178
3,aims,aimzz,,amazed,4178
4,commons,commins,,comic,4178
0,techno,tecno,,technology,4179
1,burns,burngs,,burns,4179
2,impact,IMPACT,-2.9819782,impact,4179
3,forms,fforms,,forms,4179
4,knitting,knitting,4.7259474,knit,4179
0,depending,dependiing,4.841185,dependency,4180
1,particular,partecullarr,,participate,4180
2,burns,BURNS,-1.9504938,burns,4180
3,learned,lurned,,learned,4180
4,renaissance,renaiscance,,renaissance,4180
0,pension,pencion,,pencil,4181
1,batch,bagtch,,basket,4181
2,thirty,ThIrTy,0.41823712,thirty,4181
3,turkish,tturkish,,suspicious,4181
4,suspected,suspectedl,,suspicious,4181
0,somewhat,somewhad,,somewhat,4182
1,alien,alieng,,alien,4182
2,doll,Doll,-0.13547711,doll,4182
3,mate,mate's',,mate,4182
4,messages,messagest,,message,4182
0,remedy,ramedy,,recipe,4183
1,builders,builders,4.956021,building,4183
2,hazard,hasard,,hazard,4183
3,derived,deraived,,derived,4183
4,funding,fundeing,,funding,4183
0,ownership,OWNRSHP,-2.1022217,Ownership,4184
1,registration,rreegesteration,,Regression,4184
2,sends,seneds,,Senses,4184
3,tongue,tongue'sf,,Tongue,4184
4,scanners,scannersf,,Scanner,4184
0,brain,breain,,rain,4185
1,retro,retro,4.922962,retro,4185
2,mycorrhizal,mycorrhizal,4.6186123,mycorrhizal,4185
3,proof,pproof,,proof,4185
4,living,living,4.7891874,life,4185
0,election,elecction,4.394971,election,4186
1,temporary,ttemmporary,,temporarily,4186
2,lover,lovere,,lover,4186
3,music,music,4.5620027,musician,4186
4,focuses,fochuces,,faucet,4186
0,corporations,corporation's',,corporation's,4187
1,satisfactory,satisfactoryblyt,,satisfactory,4187
2,tire,tiere,,tier,4187
3,world,wirled',,wirled,4187
4,growing,grrowing,,growing,4187
0,quotations,quotationes,,quotations,4188
1,corner,ckorner,,corner,4188
2,recreation,recration,4.70984,recreation,4188
3,manufacturing,manufacturing,4.5546355,manufacturing,4188
4,sharing,sHaRiNg,-0.39188135,shining,4188
0,marco,Marco,-0.39360982,marco,4189
1,efficient,eficienet,,efficienet,4189
2,starts,setarts,,setart,4189
3,expressed,eaxpwressed,,expressed,4189
4,costume,cocetume,,cocetume,4189
0,alpha,allpha,,alphabet,4190
1,experiencing,experiencing,4.861075,experience,4190
2,data,deata,,data,4190
3,anxiety,anxity,4.372883,anxiety,4190
4,sand,sand,4.974904,sand,4190
0,subtle,subtle,4.3582664,subtlety,4191
1,machinery,mechineri,,mechanics,4191
2,currencies,currenciesm,,currency,4191
3,satisfaction,sattisffiction,,satiété,4191
4,attending,attending'sw,,attendance,4191
0,noon,Noon,0.65187454,now,4192
1,mask,maskedf,,masked,4192
2,yeah,Yeahhhhh,2.42821,yeah,4192
3,costumes,costumen's,,costume,4192
4,press,prress,,press,4192
0,whilst,whylst,,whilst,4193
1,substitute,Substitute,4.771179,substitute,4193
2,nail,naild,,nailed,4193
3,marijuana,marrijuanea,,marijuana,4193
4,encryption,encrypptiun,,encrypted,4193
0,boutique,boutich,,boutique,4194
1,organisation,organesashonn,,organizational,4194
2,replication,replocation,,relocation,4194
3,emissions,emissions,4.744539,emission,4194
4,sellers,sellers,5.0785184,seller,4194
0,framework,framewarrk,,framework,4195
1,ambassador,Ambasador,2.8913903,ambassador,4195
2,buttons,buttonn's,,buttons,4195
3,beverage,Beverage,0.99085253,beverage,4195
4,caring,caringl,,caring,4195
0,movie,movea,,move,4196
1,appraisal,apprasol,,appraise,4196
2,designs,designs,4.9523964,design,4196
3,requirements,requirementse,,requirement,4196
4,toward,ttoward,,towards,4196
0,headquarters,headquarters,4.605098,headquarters,4197
1,patio,Patto,-0.2827287,Patto,4197
2,investigator,investigator,4.782875,investigator,4197
3,hosted,hosted,,hosted,4197
4,responses,resspponses,,responses,4197
0,minnesota,menesota,,Minnesota,4198
1,transmit,transmitcedb,,transmitted,4198
2,ware,ware,4.983086,ware,4198
3,threatening,threteneing,,threatening,4198
4,cardiff,cardilf,,cardiff,4198
0,caribbean,careibbeang,,careibang,4199
1,university,ontivarsity,,ontivarsity,4199
2,group,groupedl,,grouped,4199
