,clean,perturbed,legibility_score,predicted,batch
3,cincinnati,cincinatti,4.938282,Cincinnati,3285
4,pennsylvania,Pennyslvania,3.2772043,Pennsylvania,3285
0,pressed,`p'ressed,1.7473464,pressed,3286
1,fatal,fadil,0.0539672,field,3286
2,tire,trie,4.8984714,tree,3286
3,requiring,requirihh,0.61944556,require,3286
4,silence,silece,5.0650024,silence,3286
0,sends,sehds,2.6016912,seeds,3287
1,wholesale,whopesale,0.6758809,wheat,3287
2,networks,Nethers,1.342059,others,3287
3,auction,austin,4.045103,Austin,3287
4,sink,snak,3.61597,snake,3287
0,giant,!gi=an!t,-1.9878863,giant,3288
1,recommend,remend,4.9409995,remind,3288
2,traffic,trophic,-2.345932,trophy,3288
3,strongly,stronly,4.5697255,strongly,3288
4,lincoln,lincon,4.678805,Lincoln,3288
0,latex,la6ex,-1.2387495,lax,3289
1,afghanistan,agsaintfahn,4.2514086,saint fan,3289
2,loving,lovin,4.688333,loving,3289
3,attending,atending,4.8861423,attending,3289
4,mouse,musoe,4.538933,mouse,3289
0,generic,generic,4.882796,genuine,3290
1,temporary,tamporary,4.862238,temporary,3290
2,grâce,grâve,2.5255783,grave,3290
3,protégé,protégé,4.6024117,protege,3290
4,capture,captare,4.9141765,capture,3290
0,clear,claer,5.033477,clear,3291
1,form,frm,4.530097,form,3291
2,cooked,coocked,2.310323,cooked,3291
3,wordpress,wo~r!dpress,-0.2574823,wordpress,3291
4,redeem,redom,3.0869436,domain,3291
0,murder,muder,4.467722,murder,3292
1,seasonal,season1,2.4920747,season,3292
2,hearing,herniag,4.791753,hernia,3292
3,cognitive,Conginitive,3.4392154,constructive,3292
4,greece,Grance,-1.4013059,France,3292
0,self,sefl,4.9229083,self,3293
1,multi,mtuli,4.0748706,mutual,3293
2,identifies,idntifies,4.8706985,identify,3293
3,début,débht,0.96074265,depth,3293
4,alien,Allien,0.2797938,alien,3293
0,wishes,wiches,3.7725823,sandwiches,3294
1,starts,stuarts,1.4359386,Stuart,3294
2,completed,complted,4.717205,completed,3294
3,males,mals,4.8688107,malls,3294
4,lightweight,lightweigh,3.2018974,lightweight,3294
0,abroad,abroud,1.7682519,cloud,3295
1,perry,Peary,1.5997558,Perry,3295
2,boss,b[oss,0.79506385,boss,3295
3,involved,involvoed,4.2675323,involved,3295
4,reason,reichen,-1.2059345,reach,3295
0,imagination,imajından,2.8854387,indian,3296
1,atom,stom,2.3760374,some,3296
2,promise,pr(omi)se,0.54670316,promise,3296
3,ambassador,abassador,5.044089,ambassador,3296
4,frequencies,fqeeiecunrs,3.0605252,computers,3296
0,restrict,restri/ct,2.7141082,restrict,3297
1,programmer,prorammer,4.3086524,programmer,3297
2,transcripts,transcipts,3.401912,transcripts,3297
3,reasonably,easonably,4.3957314,reasonably,3297
4,television,te?levision,1.5765759,television,3297
0,ambassador,ambassad,4.9479733,ambassador,3298
1,participating,particpating,4.578078,participating,3298
2,occurring,occurring,3.0036123,occurrence,3298
3,dōjin,dōjin,3.3136685,dojo,3298
4,advert,adv3rt,1.4693917,advert,3298
0,miracle,miricle,4.6051707,miracle,3299
1,kernel,kdrnel,3.272298,drill,3299
2,mixture,micture,3.3381426,mixture,3299
3,solar,sloar,4.84357,slow,3299
4,basically,basecally,2.9829302,basically,3299
0,firm,f<i*rm,0.0021388088,form,3300
1,played,pelyad,4.054996,pad,3300
2,onion,pnion,1.3690072,pion,3300
3,concern,concering,2.000344,concerning,3300
4,mexico,Messico,0.41709003,Mexico,3300
0,rubber,Ruper,-1.0974082,Rope,3301
1,streams,Stearns,3.4196737,Steam,3301
2,merely,mereley,4.6856713,Merely,3301
3,transmit,tramit,5.0134635,Train,3301
4,transmit,ransmit,5.0389776,Transmit,3301
0,chick,"chic,",1.6192198,chic,3302
1,messages,mensaging,0.6746174,managing,3302
2,portsmouth,pkrhsmouth,4.195093,Krishna,3302
3,smithsonian,smithsonean,3.856148,Smithsonian,3302
4,spring,pring,4.686022,pring,3302
0,preston,prestan,4.94203,standard,3303
1,eastwards,easrwagds,2.4555197,deserves,3303
2,seven,SEBIN,-2.3056006,bins,3303
3,guinea,geunia,4.477958,union,3303
4,housewives,Housewifes,2.5524166,wives,3303
0,comparing,com/paring,1.2720658,comparing,3304
1,israeli,Israeali,3.1043668,Israeli,3304
2,visits,fisjts,1.6974477,fits,3304
3,currencies,vureejciez,0.91265345,verify,3304
4,nylon,nlyon,4.6933956,Lyon,3304
0,staying,stying,4.661984,studying,3305
1,quick,Queck,-0.61815834,quick,3305
2,government,Govermment,1.6205521,government,3305
3,flow,fkow,4.344805,know,3305
4,steps,stepls,1.7228439,steps,3305
0,jersey,jsreey,4.7385674,journey,3306
1,module,m@odu`le,0.5190368,module,3306
2,referred,refered,4.9755096,referred,3306
3,contamination,cotamination,4.378925,contamination,3306
4,commonwealth,commonwealth,4.749569,commonwealth,3306
0,answered,aswer,4.2441974,answer,3307
1,wood,wOZd,0.28696656,odds,3307
2,unique,uiuqne,3.808886,unique,3307
3,measurements,measerments,4.768986,measurements,3307
4,printed,printted,4.789233,printed,3307
0,enterprises,enterprisesales,3.1971152,sales,3308
1,particular,Partikular,2.4896023,particular,3308
2,penguin,peguin,4.0220237,penguin,3308
3,frame,frome,1.042171,from,3308
4,tutorial,Tutoriel,1.056634,tutorial,3308
0,evening,ennvieg,4.75611,invent,3309
1,drilling,dlliring,4.7786245,driving,3309
2,stunning,stunding,4.715344,standing,3309
3,upon,upIn,1.3437302,pain,3309
4,threatening,thaetienrng,4.659618,thinking,3309
0,zinc,xinc,0.995012,inx,3310
1,framework,f$ram:ew=o?rk,-2.3723142,framework,3310
2,disabilities,disabalities,4.833787,disabilities,3310
3,confused,co(nfuse.d,1.057939,confused,3310
4,taxation,taxati9n,2.2850444,taxation,3310
0,extent,extint,1.5363221,extinct,3311
1,hostel,hostal,3.5474713,hotel,3311
2,lean,l!ean,-0.7376543,lean,3311
3,penguin,pwngyib,-0.46055582,penguin,3311
4,lean,l$ean,-1.3863332,lake,3311
0,clarke,Clerke,3.9806876,Clerk,3312
1,circle,circule,0.6528601,Circle,3312
2,physiology,physilogy,4.249619,Philosophy,3312
3,slovenia,Slavonia,4.7794094,Slavonia,3312
4,celtic,ceotic,0.8368248,Ceptic,3312
0,mycorrhizal,mycogrh9zal,2.1868274,computer,3313
1,land,laned,2.946229,lined,3313
2,marble,m?arb=l~e,-1.0525315,barbel,3313
3,protégé,protégé,4.6024117,protege,3313
4,mask,mack,2.1787705,"mack"" (no change)",3313
0,disciplines,DisplayNews,-0.6067606,News,3314
1,productivity,<p}r(o(du!cti'vity,-0.7674882,Productivity,3314
2,gothic,gtihoc,1.1130922,Hocus,3314
3,fairfield,fairfield,4.9411035,Field,3314
4,chosen,chozen,2.7135835,Chosen,3314
0,responses,responseas,2.425874,responses,3315
1,enemy,emney,4.6775923,mean,3315
2,constantly,CONISTANCY,-1.0739446,consistency,3315
3,islamic,islaimc,5.0375853,claims,3315
4,lamb,lamb,4.9108205,"lamb"" (no change)",3315
0,arizona,Arcona,-0.4829949,Arcana,3316
1,recreational,recordaantal,4.5128713,Record Number,3316
2,neil,meil,4.4562545,Mile,3316
3,narrative,Naredbe,-1.0000138,Narrative,3316
4,install,"ins:t,a#ll",0.024141438,Instant,3316
0,wanting,wa/nt:in;g,-1.3939191,wanting,3317
1,forms,foarms,1.1502371,farms,3317
2,unless,unelss,4.945216,unless,3317
3,sailing,sailng,4.9220796,sailing,3317
4,bacon,bac-on,2.758561,back on,3317
0,roughly,r|oughly,1.9502432,rough,3318
1,possibilities,peilbsiiiotss,2.7072558,pieces,3318
2,hearing,hearring,4.8551617,hearing,3318
3,bang,bajg,0.39506188,bag,3318
4,collector,Collister,3.182659,colster,3318
0,damage,dammage,4.845208,damage,3319
1,violent,!v`iol\ent,-0.016466526,violent,3319
2,shot,shotted,4.090046,shot,3319
3,painting,pnitniag,4.6940393,pinning,3319
4,mortgage,mortgate,4.247356,mortgage,3319
0,existence,existince,4.950617,existence,3320
1,sandy,?sa@ndy,-1.2488605,andsandy,3320
2,listings,listingx,4.36892,listings,3320
3,function,fuction,4.20596,function,3320
4,additions,additions,4.9676294,addition,3320
0,cancelled,cnaecleld,5.004255,clue,3321
1,flavor,>flavor,2.5404947,flavor,3321
2,costumes,co=stumes,2.056011,clothes,3321
3,miniature,nkhiagure,0.7789161,knight,3321
4,predictions,producttions,0.56534064,productions,3321
0,theft,thift,0.696336,shift,3322
1,lindsay,l8ndsay,1.891691,land say,3322
2,wholesale,whlesale,2.857746,wholesale,3322
3,gravity,gravlty,3.8461616,gravity,3322
4,align,Allign,0.54011714,align,3322
0,kernel,Kernal,3.8163126,Corn,3323
1,voyeurweb,voywrueeb,3.9488087,Voyage,3323
2,sandy,sndy,4.468913,Sand,3323
3,finder,fin|der,1.4451578,Fin,3323
4,basename,basenme,3.795106,Base,3323
0,counted,^c'ount_e^d,0.4819772,counted,3324
1,ending,eneding,4.4637246,ending,3324
2,approximately,apprximately,4.720946,approximately,3324
3,arizona,arizna,4.640141,Arizona,3324
4,purpose,purose,5.0080543,purpose,3324
0,analyst,anaylst,4.834064,analyst,3325
1,fioricet,fiorixet,4.114205,flower,3325
2,cruz,CRAZ,-1.6156126,crazy,3325
3,toward,toard,5.0138035,tower,3325
4,explanation,explaination,4.2598095,explanation,3325
0,cells,celos,0.54098225,cells,3326
1,katrina,Katarina,4.7751102,Katherine,3326
2,nonprofit,nonprofitsNot,1.780554,non-profit,3326
3,know,kn{ow,0.66409385,know,3326
4,islamic,iwlamic,1.2751929,Islamic,3326
0,mixture,micture,3.3381426,mitchell,3327
1,gravity,grafiti,2.1876156,graffiti,3327
2,limitation,llmitat9on,1.9393519,limitation,3327
3,notify,[no_t|ify,0.4496281,notify,3327
4,update,updters,2.1157858,updaters,3327
0,only,olny,4.7442513,only,3328
1,instruction,"inst]r]u,ct&i=o""n",-0.6343314,instruct,3328
2,invest,ivest,4.9809294,invest,3328
3,live,Iive,2.39519,live,3328
4,hungary,Ungary,2.203767,ungry,3328
0,imagination,imagetion,3.5245302,image,3329
1,qualify,Quailboy,-2.5345333,quail,3329
2,shipment,smpneiht,3.8848777,smile,3329
3,ward,watd,4.534918,watch,3329
4,threatening,threating,4.8748646,threat,3329
0,canon,canom,4.914473,cone,3330
1,sophisticated,sophistcated,4.5686216,sophisticated,3330
2,disciplines,)disci`plines,1.9903784,disciplines,3330
3,addition,addidtion,3.9831624,addition,3330
4,sleep,seelp,4.7596226,sleep,3330
0,reason,rison,-0.075176165,vision,3331
1,explanation,eXpLaInAtIoN,-0.3944067,explanation,3331
2,hostel,hotesl,4.602988,hotel,3331
3,municipality,municipality,4.2962217,municipal,3331
4,proof,proo,3.0637014,proof,3331
0,matches,matchs,4.599588,matches,3332
1,arizona,Arcona,-0.4829949,Acona,3332
2,clichés,cihlécs,2.2875547,cheeks,3332
3,nicholas,nlcaiohs,3.6626983,canals,3332
4,promise,promose,4.5429125,pose,3332
0,versus,vsrsus,4.9146276,versus,3333
1,sheet,shee,4.5029626,she,3333
2,elections,electionES,2.4689038,elections,3333
3,organisation,rganisation,4.670551,organization,3333
4,egyptian,egyption,1.505289,Egyptian,3333
0,tribes,tribfs,1.8364238,truffles,3334
1,sake,zake,1.841806,cake,3334
2,calgary,calgarj,2.0683312,carriage,3334
3,major,maior,3.1634755,major,3334
4,ambassador,ambassad,4.9479733,ambassador,3334
0,fatal,fitality,0.9540924,fitness,3335
1,liable,liabl,4.776939,able,3335
2,birds,birdHoes,-0.28684875,birds,3335
3,calculation,calculatiion,4.789982,calculation,3335
4,kinase,kineske,4.256495,kinesis,3335
0,fatal,fitality,0.9540924,fitness,3336
1,flow,flkw,4.260348,flower,3336
2,televisions,tveoiiesnls,3.9833946,television,3336
3,cities,citas,3.5437365,cities,3336
4,diesel,disel,4.8040156,diesel,3336
0,data,dat:a,1.6881285,data,3337
1,promptly,primptly,2.8762257,promptly,3337
2,input,imput,3.8044477,impet,3337
3,minority,minoroty,4.7236586,minority,3337
4,township,tnohwisp,3.1074367,no whips,3337
0,subscriber,zubscriber,2.5697856,subscribe,3338
1,secret,secreat,1.904951,secret,3338
2,relevant,Revelant,2.7225928,relevant,3338
3,informative,i}nformativ'e,1.8762927,informative,3338
4,leads,leeds,4.1369424,leads,3338
0,magnetic,magentic,4.456254,magnet,3339
1,arizona,ARIZONIA,-2.8111155,Arizona,3339
2,shipment,shipmint,4.566817,shipment,3339
3,called,cawild,1.38443,wild,3339
4,berkeley,bfrkeley,2.9172528,Berkeley,3339
0,guards,guardias,2.1168008,guards,3340
1,wholesale,holesale,2.850814,sales,3340
2,grew,%gr@e/w,-2.052255,great,3340
3,albums,albans,2.6753776,Albans,3340
4,primary,primay,3.4668684,primary,3340
0,focuses,focuses,4.817147,foci,3341
1,sports,srtops,4.5417533,stops,3341
2,click,Clik,1.612336,click,3341
3,vegetation,VEGITATION,-2.253372,vegetation,3341
4,uganda,uganda,4.793753,Uganda,3341
0,personal,Personnal,1.3526453,Personal,3342
1,dōjin,dōjin,3.3136685,Dojin,3342
2,hung,hng,4.2532315,Hung,3342
3,proven,roven,3.9225583,Roven,3342
4,cart,carot,1.3802502,Carrot,3342
0,cart,CarrWhat,-1.511761,Carrot,3343
1,multi,multiway,1.2517393,Multiple,3343
2,speeches,speches,4.8814564,Speeches,3343
3,enables,enbles,3.697916,Enables,3343
4,comparing,compring,3.6982083,Coming,3343
0,cave,cabe,-1.9841694,cable,3344
1,novels,novellus,3.4840105,novel,3344
2,exam,>ex=a-m,-0.56186646,excame,3344
3,architect,architekt,4.5619836,architect,3344
4,economy,eonomy,2.7852025,economy,3344
0,gaps,gaos,-1.0576417,goes,3345
1,enables,elabens,4.5825973,labels,3345
2,freeze,\fre?e{ze,-1.2721187,freeze,3345
3,slides,zlidec,-0.6416827,decision,3345
4,liable,libelle,1.9744015,labelle,3345
0,israeli,isralei,5.0805917,Israel,3346
1,ultra,ulteria,2.1132438,Ultra,3346
2,crest,drest,1.3273563,Rest,3346
3,creations,creaios,4.1323647,Creatures,3346
4,varies,cadiex,-0.58377117,Cadence,3346
0,curve,curveWe,1.3913823,curve,3347
1,prompt,propt,4.697934,proportion,3347
2,modular,modu.ar,4.2050347,module,3347
3,venezuela,vlneezuea,4.2810626,vulnerable,3347
4,physiology,phyisiology,4.5100837,physiology,3347
0,climbing,climbimg,4.5604076,climb,3348
1,beverage,befrage,0.7552403,beg,3348
2,fielded,firlded,1.8841405,field,3348
3,hardware,hardwire,1.6522877,hardwire,3348
4,communicate,Communicat,3.2383587,communication,3348
0,structures,structires,3.3815098,structures,3349
1,celebrities,"#celebri#t\i""es",0.356573,celebrities,3349
2,buttons,?butto]ns,-0.9209026,buttons,3349
3,albums,albumes,2.2558715,albums,3349
4,invite,invote,3.4420865,vote,3349
0,blink,blunj,-0.968786,blind,3350
1,yang,ywmf,-0.75705314,wolf,3350
2,wrist,wfist,1.7204022,fist,3350
3,existing,existents,4.774494,existence,3350
4,unto,7nto,1.0209699,seventh,3350
0,actress,actores,0.98630077,actor,3351
1,adequate,adquate,2.930663,adequate,3351
2,priorities,prior;it)ie~s,0.015352663,priority,3351
3,claire,claure,1.0176777,closure,3351
4,suffering,surfifeng,4.9305444,surfing,3351
0,cells,felld,-1.4138017,field,3352
1,namely,namely,4.4761386,nameley,3352
2,edges,educis,-1.765247,educate,3352
3,participating,partecipating,3.8121076,participating,3352
4,pocket,0oc.4t,-2.6866224,coach,3352
0,mouse,moise,0.83006966,mice,3353
1,chick,dnick,1.7925398,dick,3353
2,sake,ake,4.8393946,cake,3353
3,sussex,sssex,4.5055737,sex,3353
4,limited,limited,4.949721,"limited"" (no change)",3353
0,pest,peast,3.2620451,peach,3354
1,denmark,Danemark,1.9293746,Denmark,3354
2,bikes,Bises,0.3853189,bise,3354
3,sophisticated,sophisticaed,4.5008864,sophisticated,3354
4,thumbs,thubs,4.2235904,thumbs,3354
0,islamic,iwlamic,1.2751929,Islamic,3355
1,peripherals,periphefals,3.1913478,Peripherals,3355
2,approach,approuch,1.817081,Approach,3355
3,rage,rsge,1.5303823,Rage,3355
4,alternatives,altdejativrs,3.3937466,Alternative,3355
0,somewhat,someqhar,0.6877008,shore,3356
1,partial,Partiel,-0.40065938,partial,3356
2,nine,nigth,1.3812089,night,3356
3,lies,lyes,-0.9873554,lies,3356
4,concerning,"c?onc,e;r!ning",-1.1775664,concerning,3356
0,larger,l/arge_r,1.6055484,large,3357
1,measurements,msemrnteaues,4.549953,semantically,3357
2,marco,marxo,2.6147454,Marx,3357
3,rocks,roks,4.625824,rocks,3357
4,scheduled,schedulewed,2.452774,scheduled,3357
0,phones,phanis,1.4941723,fan,3358
1,quantity,queentatiii,0.7299307,queen,3358
2,possessing,possessing,4.3818755,possession,3358
3,predictions,prefictions,2.8778522,predictions,3358
4,signatures,sifnagures,2.8776572,snaggers,3358
0,which,[[Wich,-0.5861241,wich,3359
1,oops,kops,2.7183747,cop,3359
2,boston,b:osto^n,0.44462988,Boston,3359
3,controlling,controling,4.4893274,controlling,3359
4,logical,logifak,1.637302,logic,3359
0,army,arma,4.83704,arm,3360
1,shelter,shtleer,4.9983535,shelter,3360
2,economy,Econimy,0.5480581,economy,3360
3,lies,lyes,-0.9873554,lies,3360
4,particular,particulr,2.209179,particular,3360
0,welfare,wfraele,4.472082,wolf,3361
1,welfare,wlrefae,4.698737,flower,3361
2,venture,vendere,1.8406987,vendor,3361
3,prospect,peospedt,3.3665035,speed,3361
4,alien,aeiln,4.677084,line,3361
0,café,café,4.5305367,coffee,3362
1,provinces,orovinced,0.7601654,increased,3362
2,robbie,rbbioe,1.8311093,board,3362
3,beat,Bewt,-1.5973707,beauty,3362
4,dependence,depe.n>dence,1.6196755,dependence,3362
0,spain,Spania,4.2289915,Spain,3363
1,formula,formulz,2.2759044,formulas,3363
2,easy,esay,4.5440717,say,3363
3,cars,ca4c,-0.4023722,cactus,3363
4,edges,egdes,4.252806,edges,3363
0,seven,seiven,-0.1685034,seven,3364
1,barbados,barbiets,1.6906508,barbies,3364
2,demonstrates,demonstates,4.9576364,demonstrates,3364
3,contained,conained,4.421544,contained,3364
4,costumes,ostumes,2.668829,costumes,3364
0,evans,EVMs,-1.2101545,Voting Machines,3365
1,basename,asename,3.64798,Asana,3365
2,algorithms,Algorithmus,1.8404961,Algorithm,3365
3,investor,imvestor,4.959793,Investor,3365
4,beam,bexm,2.5763202,Beam,3365
0,gossip,gassip,2.3150573,gaspipe,3366
1,wool,wollen,-0.71838623,wheel,3366
2,seasonal,season11,3.4993086,season,3366
3,spank,sp~ank,1.2696368,spank,3366
4,tomatoes,Tomatos,3.294871,tomato,3366
0,utilization,utilzatin,3.1151652,utility,3367
1,type,Typer,0.27838498,typewriter,3367
2,directive,directove,2.8102374,directive,3367
3,females,feamels,4.95071,feelings,3367
4,lamb,lamn,1.1508511,lawn,3367
0,disputes,d.ispu?tes,1.5309845,surprises,3368
1,trusts,trastos,1.7866057,traces,3368
2,surprise,Suprise,4.2796736,surprise,3368
3,excuse,xcuse,4.5053635,excuse,3368
4,lamb,lmb,4.0738206,climb,3368
0,provided,prvided,4.631794,provided,3369
1,scenario,scanario,4.3285837,scenario,3369
2,cooking,cookking,4.6500053,cooking,3369
3,prepare,perpare,5.0838585,prepare,3369
4,update,updata,3.2595394,update,3369
0,publisher,PUBLICAR,-2.9482722,publish,3370
1,advised,aedsvid,4.7054625,video,3370
2,vastly,vawtly,2.8439867,valuable,3370
3,porsche,porsh,4.232509,car,3370
4,inherited,ienhitred,4.880702,inherit,3370
0,appraisal,appraisal,5.053309,appraisal,3371
1,vulnerability,"vu""l}ne!rabil_ity",0.33483645,valuation,3371
2,site,xite,1.4590262,site,3371
3,cream,caerm,4.9604917,charm,3371
4,full,flul,3.985458,full,3371
0,math,MAtuh,-2.6224697,Mather,3372
1,marble,marbel,4.9713726,Marble,3372
2,fairfield,fairrjeld,4.2233324,Field,3372
3,specific,specifc,4.8635635,Specific,3372
4,genres,:g(enr@es,-0.53438425,Genres,3372
0,hunt,h?unt,0.10253049,hunt,3373
1,buying,buyiong,2.8074117,buying,3373
2,logitech,logiech,3.4292698,logic,3373
3,gardens,gardians,2.5623274,guardians,3373
4,anybody,abdoyny,4.707957,abandon,3373
0,finally,finaly,4.7993865,finally,3374
1,intersect,intersectthat,3.6085255,intersect that,3374
2,find,Fnd,2.3069696,find,3374
3,whiskey,wihseky,3.725891,whiskey,3374
4,travelling,trawalling,2.4563522,travelling,3374
0,anyway,anywy,4.4513884,anyway,3375
1,formula,formala,5.0191,formal,3375
2,discrimination,discrimnation,4.5083394,discrimination,3375
3,pencil,Pencel,0.070889786,pencil,3375
4,cornell,conell,4.0739822,connelly,3375
0,stick,bick,0.36583695,kick,3376
1,humanity,umanity,4.0713496,humanity,3376
2,buttons,buttonx,2.9514613,button,3376
3,corporations,corpotations,4.4328947,corporations,3376
4,hull,hlul,3.6797423,hull,3376
0,sticker,stakker,4.7404075,stacker,3377
1,maintaining,]m:aintaining,1.9921966,maintenance,3377
2,abroad,abrod,5.0109286,abroad,3377
3,auction,uction,3.9918141,action,3377
4,bridges,Britishes,-0.4317411,British,3377
0,blvd,vlvf,1.0930175,volume,3378
1,introducing,Intorducing,4.124662,introducing,3378
2,carlo,CarlaO,3.980517,Carlo,3378
3,cream,criam,0.42416468,cram,3378
4,isle,isp4,-2.8024437,ispire,3378
0,typical,tipic,4.278749,typical,3379
1,vulnerability,vielabtrunily,3.9880192,valiant,3379
2,cute,cuite,0.48705512,quite,3379
3,would,woild,1.982391,wild,3379
4,exhibits,exbibits,4.8539944,exhibits,3379
0,coding,codijg,2.415697,code,3380
1,redeem,rrdesm,4.3270187,smile,3380
2,metals,",etals",1.9930866,tales,3380
3,dawn,dain,1.2914264,rain,3380
4,university,Univercity,2.3461652,university,3380
0,dean,deab,0.47694936,dead,3381
1,davis,dacis,0.35211274,disc,3381
2,disabilities,!disab$i{liti:es,-0.69697267,disables,3381
3,costumes,c`o%stumes,0.95134825,costumes,3381
4,tackle,tackl,4.9033575,tackle,3381
0,analyst,analisy,3.8899324,analyze,3382
1,preston,peston,4.502042,pest,3382
2,onion,ooinn,4.501321,noon,3382
3,neil,jeil,2.3969455,jail,3382
4,thriller,trliehlr,4.250469,trial,3382
0,precipitation,prec8pitatiom,1.9167035,precipitation,3383
1,strict,stric,4.801937,strict,3383
2,cave,cve,4.708995,cove,3383
3,doll,d`oll,3.2006545,doll,3383
4,blink,Blanck,-0.2562121,black,3383
0,spread,spred,4.74174,spread,3384
1,click,cick,4.598312,kick,3384
2,doubt,dopt,2.2379484,adopt,3384
3,neon,neuen,0.78894734,new,3384
4,queens,queems,3.2445946,queens,3384
0,recreation,recreationally,2.9536533,recreation,3385
1,later,LaTour,-2.6602933,tour,3385
2,medical,Madical,1.4855819,medical,3385
3,seven,sseven,4.9093404,seven,3385
4,circle,circule,0.6528601,circle,3385
0,suspected,suspected,4.7079988,suspect,3386
1,animated,anandted,4.964526,andant,3386
2,medicine,mediazione,0.39705613,mediation,3386
3,parks,praks,4.889237,practice,3386
4,thank,th8nk,0.6616444,think,3386
0,dishes,DIOSES,-1.8197417,Diseases,3387
1,convention,conbination,1.1144122,Combination,3387
2,weapon,veapon,2.5173743,Weapon,3387
3,aquarium,aqurium,4.181117,Aquarium,3387
4,damage,?damage,1.7347517,Damage,3387
0,usps,u(sps,1.0087057,sups,3388
1,highlights,hhlgigtihs,4.3491454,shighs,3388
2,boots,b0otd,-1.2053468,boot,3388
3,prerequisite,peetrriiuqse,3.996782,pretty,3388
4,driven,drven,4.357176,driven,3388
0,sought,sohght,4.358967,sight,3389
1,appearance,"ap'pe,a!rance",0.01807187,appearance,3389
2,referred,refired,2.1745765,fired,3389
3,forms,fron,3.66154,front,3389
4,investigator,investigaor,4.649958,investigator,3389
0,most,mosts,4.766085,most,3390
1,attempt,attenpt,2.049793,attempt,3390
2,bits,bitchS,-1.0456066,bitch,3390
3,comic,clmif,0.6985058,climb,3390
4,loaded,;0aved,-1.8517834,saved,3390
0,galleries,gallerie@s,2.229568,gallery,3391
1,adams,a)dams,1.63222,dam,3391
2,projectors,projectdrugs,2.5374773,project drugs,3391
3,reproductive,repr0ductive,1.8435864,reproducible,3391
4,fruits,fritts,4.9713764,fits,3391
0,port,porait,0.15900666,portrait,3392
1,accept,acccept,3.39069,accept,3392
2,kernel,k|er'nel,2.0959728,kerner,3392
3,valentine,valsbtine,3.343218,valsblain,3392
4,triangle,Traingle,3.1727138,tangle,3392
0,directors,direcotrs,4.9173346,directors,3393
1,caring,craing,4.7358665,cringe,3393
2,oops,oOups,-1.9840857,oops,3393
3,cleveland,cleve;and,2.949738,cleverland,3393
4,boutique,biut8wye,-0.4941635,but eighty ways,3393
0,moscow,Moskow,0.40193585,Moscow,3394
1,subscriber,sbuebicsrr,4.5298796,Subject,3394
2,bill,biehl,-0.91894525,Biel,3394
3,sand,snd,4.68889,Sound,3394
4,batman,batma,3.3595977,Batman,3394
0,ought,oughter,2.0566916,ought,3395
1,amenities,Aminities,2.4455144,aminities,3395
2,sofa,sofá,2.026638,sofa,3395
3,barbados,barbiets,1.6906508,barbies,3395
4,password,pssword,3.6938639,psword,3395
0,financing,financing,4.8390017,finance,3396
1,novels,noveis,2.4165027,novice,3396
2,efficiency,effeciency,4.733693,efficiency,3396
3,cute,)cute,1.7340407,cute,3396
4,visits,vistass,3.9894102,vista,3396
0,seal,Seel,3.6073036,Sail,3397
1,assurance,Assyrianize,0.7749571,Assyrian,3397
2,purpose,purpouse,4.5475845,Purpose,3397
3,limousines,limkusinez,1.9012722,Links,3397
4,rough,rought,4.2216487,Rout,3397
0,freeware,freware,4.6966553,free,3398
1,celebrities,cilibrities,3.913088,celebrities,3398
2,urls,ur;s,0.58465266,ours,3398
3,steven,zf4vwn,-2.0909162,cloud,3398
4,reasons,ressons,4.800308,reasons,3398
0,dealtime,deatime,4.8293443,time,3399
1,financing,financing,4.8390017,finance,3399
2,croats,caorts,4.6682625,cards,3399
3,count,coount,3.966104,count,3399
4,stuffed,stuffe,4.471527,stuff,3399
0,peripherals,perpaiehlrs,4.7005043,hopers,3400
1,actress,actrees,3.8459146,trees,3400
2,substitute,substute,4.5637355,substitute,3400
3,subtle,slutbe,3.2808084,sloth,3400
4,projectors,0rojecgors,0.7103738,rockets,3400
0,high,haight,2.479843,height,3401
1,certainty,certainity,4.762395,certainty,3401
2,from,froon,4.002596,moon,3401
3,tackle,tacke,4.9130454,tack,3401
4,existence,excistence,4.83232,existence,3401
0,oops,oOups,-1.9840857,poop,3402
1,sought,sught,4.527637,sight,3402
2,relocation,Relection,2.0823598,reflection,3402
3,system,syst[e%m,1.2664014,system,3402
4,tobacco,tobaccl,1.9447345,tobacco,3402
0,namely,nalmey,4.282958,normal,3403
1,education,ed[ucati)on,1.414163,education,3403
2,earrings,EARONS,-2.4222734,ears,3403
3,blink,b+link,1.81344,blink,3403
4,tabs,ta]b#s,-0.748583,tables,3403
0,chick,)ch]i'ck,-1.2509078,kick,3404
1,photographer,#ph;ot;ographer,-0.06334043,photographer,3404
2,signature,sign`at`ure,2.738994,signature,3404
3,hung,huhg,4.2081146,hug,3404
4,provide,provode,4.361709,provide,3404
0,namely,nmaley,3.748009,Namely,3405
1,darby,darb[y,1.9178469,Darby,3405
2,provided,previded,4.906242,Provided,3405
3,principle,priniciple,4.814046,Principle,3405
4,boston,bo}ston,0.6444751,Boston,3405
0,sellers,selers,5.109375,sellers,3406
1,wallet,walut,3.4110744,wallet,3406
2,magnificent,"_m<a,gnif\i?cent",-0.40837094,inconceivable,3406
3,appearance,appearacne,4.7194004,acne,3406
4,abandoned,bandoned,5.005154,abandoned,3406
