,clean,perturbed,legibility_score,legible,predicted,batch
4,publisher,publiker,3.1205242,,publisher,13009
0,tactics,tactics,4.772467,,tactics,13010
1,module,moϧule,-0.94512635,,module,13010
2,provided,prvided,4.631794,,provided,13010
3,hungarian,hunggarien,,,hungerian,13010
4,atherton,aҨѓerͳօn,-0.53351825,,,13010
0,find,Fnd,2.3069696,,find,13011
1,developers,develǫpeɾs,3.8883107,,developors,13011
2,prediction,prediction,4.833923,True,prediction,13011
3,restrict,]re]strict,2.1621292,,restrict,13011
4,planes,plän⊆s,2.1681387,True,plans,13011
0,facilitate,faciletatt,,,faculty,13012
1,indoor,ȉndoor,2.8695064,,door,13012
2,river,rriver,,,river,13012
3,hardware,hardwire,1.6522877,,hardware,13012
4,miracle,ѧiracle,0.81831014,,miracle,13012
0,mycorrhizal,mrzaycriohl,3.4277353,,marriage,13013
1,reed,reɞd,3.0197077,,read,13013
2,telecom,teceolm,2.5517662,,teach,13013
3,yang,yǒπg,-1.692372,,yogurt,13013
4,unless,unlėss,3.571079,,unless,13013
0,rendered,remtard,3.2663755,,retard,13014
1,spanish,spaníₛₕ,-1.0545703,,spaniard,13014
2,liability,lltaibiiy,3.7916446,,liberty,13014
3,jenny,je@nny,0.14667377,,jennie,13014
4,neural,nerul,2.998473,,nurse,13014
0,music,mបsiҀ,-2.1553392,True,miss,13015
1,loans,loanᶓ,0.9307116,True,loan,13015
2,commonwealth,cmomntowealh,4.3605247,,comfortable,13015
3,recreation,rⲉcrⲉatioռ,4.8997087,False,recommendation,13015
4,risk,rlЅK,1.8635901,False,skill,13015
0,doctors,doctὸɾṥ,2.507256,False,doctor,13016
1,peak,peakchedl,,,peak,13016
2,locale,lOcaӏє,3.1822479,True,lake,13016
3,matter,maᴛtᶓŕ,2.0012581,,mountain,13016
4,click,Click,2.6813166,,click,13016
0,flavor,flavourd,,,flavor,13017
1,alarm,alırım,0.2658553,,limit,13017
2,proc,Proc,0.10981674,,process,13017
3,pitch,pitch',,,pitch,13017
4,bring,℔riᴺĝ,-2.03703,,barrier,13017
0,crucial,cruciaal,4.9926934,,crucial,13018
1,voters,goterz,1.2019356,,gorgeous,13018
2,mystery,mystery,4.7273684,,mystery,13018
3,heel,Heckel,0.24241607,,heel,13018
4,priority,proerty,3.2740493,,property,13018
0,crest,creast,,,create,13019
1,guest,uest,4.7724166,,use,13019
2,kennedy,ԕeñnedy,1.9988849,,Kennedy,13019
3,estimate,esimate,4.9644403,,estimate,13019
4,tongue,tong,,,tongue,13019
0,little,ʖittle,1.1864442,,little,13020
1,appeals,applaus,1.6841679,,applause,13020
2,advised,advisèd,4.1977916,,advised,13020
3,explanation,exlanation,1.8628708,,explanation,13020
4,improving,immperoving,,,improving,13020
0,batman,baǀmơn,-0.12174656,,ban,13021
1,oops,oȍps,-0.50360835,,hoops,13021
2,opening,opoining,3.8433247,,opening,13021
3,sing,ⵒing,0.87702876,False,ring,13021
4,nicholas,niṟholas,1.9423096,False,nurseries,13021
0,attending,әţţⲉnḑⅰnԐ,0.9388885,False,attendee,13022
1,diesel,doesel,1.142581,,doze,13022
2,victims,victimst,,,victims,13022
3,tools,tloos,4.582004,,tools,13022
4,standards,standards,5.0782757,,standard,13022
0,secure,secoore,,,secure,13023
1,hanging,haningg,4.863427,,hinge,13023
2,wholesale,wₕoleₛãle,-0.5542258,,wheelbarrow,13023
3,retro,RETRO,-0.4760522,,retro,13023
4,headquarters,hԵadцɹarſeĥͼ,-1.8488045,,headlights,13023
0,croats,cʶøatₛ,-1.5985831,,coat,13024
1,doll,oll,4.0467706,,oll,13024
2,concerning,cóncerǹinԜ,0.75377625,,concert,13024
3,work,ᴡõrk,0.097781435,,work,13024
4,neural,Nerrel,1.2106787,,nerve,13024
0,confused,cpnfhsed,1.7200316,,confused,13025
1,slave,sΪẹᵾᴏ,-2.7395809,False,shoes,13025
2,deeply,dͼeplɏ,0.8505957,,depleted,13025
3,become,besome,3.2747645,,somebody,13025
4,celebrity,ǫeİebrity,0.66888267,True,celebrity,13025
0,overseas,overseas,4.9440255,,overseas,13026
1,homes,h$omes,-0.5604373,,homes,13026
2,projectors,pcojebtõrs,0.936591,,practitioners,13026
3,gossip,gossip'sl,,,gossip's,13026
4,typical,typicial,4.855675,,typical,13026
0,directive,dctiievre,4.788768,,directory,13027
1,blvd,blvd,,,bald,13027
2,fioricet,fiorict,4.554342,,fiction,13027
3,later,lateer,,,later,13027
4,stuffed,śtuf㎌ed,0.5259765,,stuffed,13027
0,fabulous,ŧɑbuIous,0.30319497,,trustworthy,13028
1,moderators,MODERATORS,-2.4092126,,moderators,13028
2,chick,chǐck,3.479536,,check,13028
3,relative,reletive,4.9522533,,relative,13028
4,best,℔est,0.7211167,,best,13028
0,clinic,clini;c,1.6340268,,clinic,13029
1,pest,p3st,-0.1339982,,post,13029
2,cooler,co□len,1.098714,False,column,13029
3,mutually,miudtually,,,mutually,13029
4,processing,procesing,4.448744,,processing,13029
0,consist,conelst,0.29331297,,constellation,13030
1,heel,heeĺ,3.148974,,heel,13030
2,techniques,tegengas,1.7343134,,tegas,13030
3,buttons,buttone,3.1559033,,button,13030
4,databases,ᴏãߊaիãseϩ,-3.0002759,False,Oceanian,13030
0,boys,bays,,,"bays"" (no change)",13031
1,garmin,garmin,4.928027,True,"garmin"" (no change)",13031
2,cisco,ceisco,,,cisco,13031
3,rebates,rebat3s,1.8961339,,"rebat3s"" (no change)",13031
4,kinase,kinase,4.92466,,"kinase"" (no change)",13031
0,environmental,ᶒпviŕöпmᶒпŧal,1.011018,True,avalable,13032
1,default,pʙfault,-1.1625596,False,password,13032
2,market,màrket,3.5255535,,market,13032
3,football,fotboll,3.0940926,,football,13032
4,publication,peblecashon,,,pleasure,13032
0,disabilities,ɖisaᵇilities,3.1240714,,disabilities,13033
1,loaded,LOADED,-2.948356,,loaded,13033
2,hungarian,hungawrian,,,Hawaiian,13033
3,strong,streong,,,strong,13033
4,trial,triaɭ,4.572975,True,trial,13033
0,logan,1вgԀŕ,-1.8319016,,driver,13034
1,loads,LoAdS,-2.0471842,,loads,13034
2,oliver,allizer,,,aller,13034
3,residents,Residents,3.6418276,,residents,13034
4,blank,blankk,,,blank,13034
0,would,woild,1.982391,,wild,13035
1,repeat,rēpêat,2.732474,,repeat,13035
2,robbie,robfee,2.9685795,,robe,13035
3,bill,Biel,-1.5170523,,Bel,13035
4,disputes,đisₚʉₜés,-0.4278822,,deserves,13035
0,settle,setlte,4.516017,,settle,13036
1,extent,extante,,,extant,13036
2,cells,CELLS,-1.417934,,cells,13036
3,work,wrk,4.4744473,,work,13036
4,boys,boys,4.5703473,True,boys,13036
0,bikes,ວi❲es,-2.1080153,False,issues,13037
1,scales,scale'sl,,,scale,13037
2,peripherals,peripherals,4.526704,,peripherals,13037
3,chosen,hosen,4.484113,,clothes,13037
4,tender,Tenter,2.6173892,,tender,13037
0,staying,s?t&a`yin@g,-1.4973544,,staging,13038
1,growing,ℊrǫwing,0.124250785,,horrowing,13038
2,flooring,flᴑoring,2.4729598,True,flooring,13038
3,skiing,sЮiļng,-0.9992015,,suiting,13038
4,diesel,deasle,,,deals,13038
0,cart,carted'ss,,,carts,13039
1,shot,srcƑ,-1.5326458,,source,13039
2,registrar,Registrar,3.4527113,,registrar,13039
3,group,groupedh,,,grouped,13039
4,turns,Turians,-0.5745823,,turians,13039
0,marking,markng,4.594835,,marking,13040
1,computation,computtion,1.0205848,,computation,13040
2,valid,vailed,2.8350961,,vailed,13040
3,year,yeȃr,2.833419,True,year,13040
4,islands,Islamdoes,0.88411653,,Islam does,13040
0,peoples,peopls,,,people,13041
1,complimentary,ℂomplĩmentӑrឹ,1.2588615,,complementary,13041
2,arlington,aᲄι¡ngton,0.48476633,False,Washington,13041
3,nepal,nepol,0.52610016,,nepal,13041
4,opening,oₚening,-0.08316904,,ocean,13041
0,featuring,feat7ring,2.7017653,,feature,13042
1,techno,tchno,4.0257764,,techno,13042
2,shannon,ehannon,3.902677,,Hannon,13042
3,banned,buanned,,,banned,13042
4,jersey,Jerseyi,,,Jersey,13042
0,persistent,persistènť,3.5718708,,persistent,13043
1,penalties,penalities,4.575874,,penalties,13043
2,korea,ķoreä,4.336635,True,corea,13043
3,known,nowp,,,north,13043
4,forums,faurums,,,furs,13043
0,toned,toɼed,3.2794785,,toured,13044
1,theft,thef,4.698205,,theft,13044
2,drilling,dɾillĩⁿg,1.554817,,drilling,13044
3,flooring,㎌looring,0.8344683,,flooring,13044
4,usps,usps,,,ups,13044
0,sacramento,Sacramentao,4.3684807,,sacrament,13045
1,solo,sclo,1.3862692,,closet,13045
2,victims,victmes,3.2616448,,victims,13045
3,queue,queu,,,queue,13045
4,throat,ȶhґoʙЂ,-2.0850642,,church,13045
0,picture,pictuՒ⋸,1.2236841,True,Picture,13046
1,lookup,lowcap,0.1688156,,Low,13046
2,essays,dasa6s,-1.9368391,,Dances,13046
3,chargers,Chargers,4.78671,,Chargers,13046
4,ware,Ware,-0.1326356,,Ware,13046
0,stuffed,stuffed's',,,stuffed,13047
1,loans,2oans,0.11591385,,loans,13047
2,import,import,4.841891,,import,13047
3,galaxy,gaƚaxý,4.0093474,,galaxy,13047
4,enables,#enabl[es,-0.16058412,,#enables,13047
0,tanzania,anzania,3.5909593,,Zambia,13048
1,parliament,ρȧrɭiȧʍẹnt,3.994271,True,rhetoric,13048
2,generous,Genaueres,-0.1646847,,genuine,13048
3,provide,proΧÍ⒍ʚ,-2.033462,False,proximity,13048
4,update,undates,-0.701553,,dates,13048
0,oops,kops,2.7183747,,cops,13049
1,builders,bilderrs,,,birders,13049
2,settlement,"s""e@tt<l<e>m-e+nt",-0.10081803,,seatlement,13049
3,exports,exportación,1.0850362,,exportation,13049
4,mycorrhizal,ѻӌɛoԻrɾiƽa1,-1.5558739,,atmosphere,13049
0,satellite,ԍaʃellítė,-0.71200657,,Chocolate,13050
1,alien,aⲒien,4.382486,True,Alien,13050
2,concerning,Concerning,4.1279387,,Concerning,13050
3,recommend,rєcommenđ,4.8779316,,Recommend,13050
4,fits,fites,2.026667,,Fights,13050
0,nathan,Natan,1.0573633,,Nathan,13051
1,dealtime,DeleteMe,-1.2288727,,Delete,13051
2,rocks,rockⳍ,0.6813089,False,Rock,13051
3,experiments,expeñimӫnts,1.6370931,,Experiments,13051
4,replication,rtaiiocepln,2.8309484,,Target,13051
0,ultra,ultran,,,urban,13052
1,bikes,bikies,4.8024316,,bikes,13052
2,cooked,cȯóked,2.4323907,,cooked,13052
3,ford,tord,4.3512654,,tired,13052
4,flow,floughl,,,flower,13052
0,jeremy,jeɾeᴟy,0.9363106,,journey,13053
1,host,host,4.892212,,host,13053
2,boys,byos,4.018919,,boys,13053
3,standards,standarþs,2.062363,True,standards,13053
4,hotel,hoatel,,,hotel,13053
0,addresses,addrressez,,,address,13054
1,thinking,tŉɚnkiĥg,1.4209303,,thank you,13054
2,instruction,instruction,4.773252,,instruction,13054
3,treating,treating,4.928356,,treatment,13054
4,tabs,tabv'sw,,,table,13054
0,provided,proveidad,,,providable,13055
1,television,televisionb,,,television,13055
2,burns,burhns,,,burns,13055
3,finally,finaly,4.7993865,,finally,13055
4,niche,niбhe,-0.07031398,,nibble,13055
0,ongoing,ongong,2.7946565,,ongoing,13056
1,handle,h`a?n&dle,-1.3901901,,handle,13056
2,ownership,oreiswhnp,2.329736,,oversight,13056
3,sophisticated,sophicteceited,,,sophisticated,13056
4,opéra,opéra,3.7864375,,opera,13056
0,principle,prnciple,4.90568,,principle,13057
1,site,śitê,3.0701163,,site,13057
2,mysql,mysel,1.640388,,myself,13057
3,fairfield,fᵃírfiȅlđ,1.8889847,,firefighter,13057
4,mortgage,mortogge,,,mortgage,13057
0,anthony,Enthony,,,anthony,13058
1,represent,rĕprǝsēɳt,1.0115137,,repulsive,13058
2,pocket,pockett,,,pocket,13058
3,examples,examplesm,,,example,13058
4,enables,inablest,,,inable,13058
0,cardiff,ca+rdiff,2.2961814,,cardiff,13059
1,aids,aidſ,0.4000041,,aids,13059
2,frequency,Frequence,3.5400393,,frequency,13059
3,reprints,reprintse,,,prints,13059
4,blues,beuls,4.27677,,boils,13059
0,certainty,ćɛrιainճy,1.3184997,,chair,13060
1,galaxy,ℊålaxy,-0.8308677,,laxy,13060
2,novels,noves,4.6889443,,novel,13060
3,priorities,nrîϙᴩi˕ies,-1.5369403,False,crisis,13060
4,xerox,xɇŕoˣ,0.46792984,,roots,13060
0,lock,lock,4.7251635,,lock,13061
1,teaching,ϓeɞɓhing,-1.3646761,,shopping,13061
2,guide,ᵍuiđe,0.13820323,,mood,13061
3,counted,çouńted,3.5262954,,counted,13061
4,pocket,pocket,4.626048,True,pocket,13061
0,amenities,almenties,,,ailments,13062
1,doll,d`oll,3.2006545,,doll,13062
2,television,telivision,4.9172115,,television,13062
3,throat,throght,,,through,13062
4,night,niǧₕt,0.102484636,,night,13062
0,entrepreneur,⋷ntreḎr⋷neυr,1.3507991,False,driver,13063
1,seal,seal,5.0109663,,seal,13063
2,ward,Uard,1.3860884,False,ward,13063
3,pressed,preskd,3.4791253,,skilled,13063
4,noon,nun,,,nun,13063
0,rural,rura}l,1.0383228,,rural,13064
1,arrested,aressted,5.073004,,arrested,13064
2,informative,irvanifomte,3.2770302,,invent,13064
3,wear,weur,,,were,13064
4,sailing,sailing,4.94635,,sail,13064
0,scared,scårĕd,3.142817,,scared,13065
1,linking,lɨnkinА,1.0284969,,link,13065
2,achieve,achieve,5.0333114,,achieve,13065
3,euros,euroc,4.1838746,,euro,13065
4,beautiful,beautiful,,,beautiful,13065
0,emerald,emerald,4.79228,,emerald,13066
1,doll,do}ll,-0.33237958,,doll,13066
2,achieve,acЊᎥeve,0.5385537,False,avocado,13066
3,satellite,sagtellit,,,sagittarius,13066
4,suffering,sffern,2.7304637,,ferns,13066
0,turbo,turbio,1.6743517,,turbo,13067
1,contrast,contrassed,,,constricted,13067
2,titled,ttled,4.6353607,,told,13067
3,slightly,sliǧhtiy,4.4851174,,slightly,13067
4,timer,tϫжӭr,-1.6178113,,tiger,13067
0,isbn,ishn,3.0654554,,wish,13068
1,accordance,Acuerdense,-0.32279482,,acquaintance,13068
2,housewives,housewì㏞eš,0.9812158,,housewife,13068
3,reflect,reflect,4.9870777,,reflect,13068
4,tabs,tɔcs,-2.1953943,,tocs,13068
0,fruits,frui.ts,4.4547257,,fruits,13069
1,shared,sharad,5.04519,,shard,13069
2,jewellery,ỉƐⱎe⌊lƐ☩մ,-1.8469359,False,information,13069
3,appraisal,appraisement,1.1612095,,appraisal,13069
4,inner,inher,0.9252319,,inherit,13069
0,earthquake,earthquakey,,,earthquake,13070
1,tanzania,Tanzania,1.6148151,,Tanzania,13070
2,infected,infected,4.630219,,infected,13070
3,enrolled,enroaled,,,enrolled,13070
4,ruby,rüby,1.9897081,,ruby,13070
0,increasingly,increasinglylyl,,,increasingly,13071
1,girlfriend,glrifrĩȧnd,3.906776,,girlfriend,13071
2,damage,dmagae,4.9499874,,drama,13071
3,messages,messageAHS,1.0241255,,message,13071
4,implementation,i⩄໐Іẽ⩄ẽἡⵑấtḻᴐἡ,-2.7045157,False,iran,13071
0,allied,allowd,-0.1613908,,allowed,13072
1,coding,colding,,,"colding"" (no change)",13072
2,swiss,ssiws,4.809846,,saws,13072
3,giant,giánț,3.725078,,giant,13072
4,stunning,сtԛnῄľnᥑ,-2.7122982,False,trust,13072
0,boutique,boՎtique,0.5864389,True,boutique,13073
1,sake,saǩe,4.2367854,,sage,13073
2,critics,critixs,4.0886354,,critics,13073
3,banned,banneα,0.9471379,,banana,13073
4,divx,dick'st,,,dicks,13073
0,hayes,Hages,1.0956837,,ages,13074
1,password,pass[w!ord,-0.03669989,,password,13074
2,know,кnow,4.4969873,,know,13074
3,observation,obervation,4.0381947,,observation,13074
4,priority,prïority,4.0658946,,priority,13074
0,sussex,susex,4.5035233,,sex,13075
1,consequences,cоńseqȕėncǝ⒮,0.12577009,,consequence,13075
2,aids,aiɖs,4.984855,,ads,13075
3,chick,chἸcʞ,-1.5898205,False,church,13075
4,lights,iigпţs,3.3595104,,tips,13075
0,guam,guam,4.760232,,"guam"" (no change)",13076
1,swedish,sdish,4.8400307,,dish,13076
2,german,gèᴘ⊞ѳn,-2.0933068,True,gap,13076
3,latest,ıatesτ,0.79338074,,ties,13076
4,miniature,mïnïatᒜre,1.9593366,True,ministry,13076
0,function,functin,4.3970814,,function,13077
1,efficiency,efficonecy,,,efficiency,13077
2,latinas,lӭtihas,-0.71275264,,lithiasis,13077
3,losses,LOSSES,-0.76788265,,losses,13077
4,shine,shinee,,,shine,13077
0,surgeons,surgsons,4.6184688,,sons,13078
1,tobacco,ŧöbaĉco,1.1584959,True,Bucharest,13078
2,transcripts,trantscripedss,,,transcribed,13078
3,cells,clles,4.9178977,,cells,13078
4,chassis,Chassis,4.5048685,,chassis,13078
0,turbo,turo,4.7209177,,tour,13079
1,publication,puplication,3.5040202,,duplication,13079
2,porter,portter,,,porter,13079
3,sailing,sailing,4.94635,,sail,13079
4,examples,exaples,4.519223,,examples,13079
0,unconventional,unkonventionell,3.6393144,,unconventional,13080
1,flooring,tǐooćՖng,-1.4756479,,thinking,13080
2,throat,THROAT,-2.2009664,,throat,13080
3,package,pacakage,4.549424,,package,13080
4,lover,louvor,2.0070415,,lover,13080
0,scales,sKale's,,,skates,13081
1,spank,ʚpaĥk,-0.8316766,,pack,13081
2,greece,grecee,4.894277,,greece,13081
3,agent,зgʙnt,-1.012995,,gentle,13081
4,meter,meter,4.847228,,meters,13081
0,influence,influensable,1.2187808,,influential,13082
1,minority,mihority,2.3869653,,majority,13082
2,circus,cirqus,,,circus,13082
3,treated,treatad,,,treated,13082
4,washing,WASHING,-2.73243,,washing,13082
0,ronald,ronald,4.9250255,,Ronald,13083
1,music,music,4.5620027,,music,13083
2,emerald,emeralled',,,emerged,13083
3,midnight,midnset,2.4949462,,midnight,13083
4,vacancies,vacancy'sl,,,vacancies,13083
0,nostalgic,ngolaistc,3.2930686,,nigeria,13084
1,vacancies,Vacansi's,,,vacations,13084
2,hotmail,hötmail,2.9043024,True,hotmail,13084
3,mother,motherr,,,mother,13084
4,calgary,calglarya,,,calgary,13084
0,selecting,selecŧîƞg,3.7699478,,selecting,13085
1,protective,prroedective,,,predictive,13085
2,truth,troath,1.1154408,,troth,13085
3,existence,existance,4.9164734,,existence,13085
4,gaps,GAPS,-3.2133613,,gaps,13085
0,vessels,ⓥēssels,1.2908822,,ships,13086
1,blink,blinked',,,blinked,13086
2,anyway,anywy,4.4513884,,anyway,13086
3,burton,ƀuȑton,3.2186873,,button,13086
4,amount,ຄmount,1.7659413,True,mount,13086
0,viewer,Vier,3.8785586,,four,13087
1,fiancée,∮ӏaƞcὲe,-1.0294651,,laughed,13087
2,nutritional,",n^ut/rit*ional",0.347298,,nutritional,13087
3,fruits,fȑdϫts,0.3024902,,foods,13087
4,registry,registéry,,,registry,13087
0,nathan,natban,3.5237665,,caban,13088
1,hostel,ǹoɘtԑl,-0.34455442,,opportune,13088
2,informative,informtive,4.4869266,,informative,13088
3,cisco,CISGO,-1.784872,,cisco,13088
4,ferry,fery,4.847252,,fury,13088
0,bottle,boₜtle,2.7978354,,bottle,13089
1,discourage,dis□οuⱚჴge,-0.9017183,,disclosure,13089
2,pressed,preceed,2.746765,,precede,13089
3,graphical,gŕaphical,4.549255,,graphical,13089
4,mystery,MYSTERY,-1.6468502,,mystery,13089
0,primary,primery,3.391542,,primary,13090
1,cornell,cõrгeìl,1.404227,,column,13090
2,know,ԟḥoU,0.007631821,False,how,13090
3,beverage,beverage,4.7877393,,beverage,13090
4,favor,fapver,,,favor,13090
0,blink,blinkld,,,blind,13091
1,jones,joneຣ,3.8854291,True,Japan,13091
2,logitech,logitech,,,logical,13091
3,primary,pmrariy,4.617978,,priority,13091
4,tanzania,TANZANIA,-2.9506516,,Tanzania,13091
0,loaded,loadee,2.0840833,,load,13092
1,davis,davis',,,davis,13092
2,tutorial,t[uto#r|ia{l,-0.18351157,,tutorial,13092
3,listings,lestins,,,lessons,13092
4,licence,lisence,4.349522,,license,13092
0,highlighted,higlighted,4.7828217,,highlighted,13093
1,manufacturing,manufactoring,3.7429183,,manufacturing,13093
2,intent,intent,4.8889966,,intent,13093
3,karl,Ќarı,1.5987322,,carry,13093
4,handle,Handle,1.8009032,,handle,13093
0,clothing,cloŧhiñɡ,0.9488962,,clothing,13094
1,ending,endin}g,0.31842846,,ending,13094
2,tier,tiar,4.8966374,,tire,13094
3,guidance,gndiauce,4.9174423,,garden,13094
4,latinas,lation'ss,,,lasso,13094
0,module,modeule,,,module,13095
1,achieve,åchīࠝʋė,0.0039037592,,achieve,13095
2,spain,Speien,0.49267823,,species,13095
3,patio,pat1o,0.55347407,,patio,13095
4,porter,"porte,r",2.2674892,,,13095
0,movie,พõᇴIօ,-3.138584,False,photography,13096
1,females,feɰdīës,-2.0561242,,fields,13096
2,cruz,ccuz,4.1748385,,cause,13096
3,stops,ɵtoþƨ,-2.8943694,,thought,13096
4,twisted,ǂաìsted,2.265563,,studied,13096
0,freeze,frĕezߍ,-0.8446697,,freeze,13097
1,telephony,telophony,4.8120065,,telephony,13097
2,unless,unleas,3.1112027,,unleash,13097
3,awful,გw₮ul,-1.9174906,False,Georgia,13097
4,wool,"wo""ol",-0.3666844,,wool,13097
0,wanting,wantang,,,want,13098
1,accordance,aƈℂorᶑanᷗȇ,-0.5460821,,award,13098
2,drop,drⳳp,0.22111589,True,drip,13098
3,consequences,consequencess,,,consequences,13098
4,lover,LOVER,-1.0268816,,lover,13098
0,programmers,programmerjokes,2.1243894,,jokes,13099
1,knight,knast,1.2818307,,knot,13099
2,extending,ɞṘῑenט↥ñg,-1.6637312,False,thinking,13099
3,integrated,integraͳeϋ,0.4280088,,integrate,13099
4,utilization,eutilisations,,,utilization,13099
0,boss,"=b""o~ss",-2.1649354,,boss,13100
1,vastly,vadtly,2.991518,,vastly,13100
2,wear,whear,,,hear,13100
3,operated,oqeʙaŧɞǎ,-2.8628418,,bracket,13100
4,estimates,ӭsťimatĕ㎮,-0.23409489,,estimate,13100
0,certain,certԍin,1.8347255,,center,13101
1,biography,ჸᵢqᏸրᾼჸɴգ,-3.0365398,False,church,13101
2,protective,prodcutive,1.8837111,,productive,13101
3,buttons,ƀųťtoƞs,0.93535167,,buttons,13101
4,costs,cousts,-0.5981172,,costs,13101
0,stayed,stayedt,,,stated,13102
1,become,bƶcвme,0.70030946,,become,13102
2,vera,vrra,4.864752,,river,13102
3,costumes,customes,4.39324,,customs,13102
4,lock,lock,4.7251635,,lock,13102
0,complaints,complaiņtક,1.208264,True,complaint,13103
1,harmful,haᥒտfui,1.4378167,False,hurt,13103
2,suggested,suggesteda,,,suggested,13103
3,identifies,identifieᶊ,4.235105,,identify,13103
4,rocks,rocksed'st,,,rocks,13103
0,setup,setυp,4.7228847,,setup,13104
1,lexington,leaccenting',,,accenting,13104
2,davis,dvis,4.9015236,,divis,13104
3,expand,expined,,,explain,13104
4,abandoned,abandened,,,abandoned,13104
0,const,const,,,const,13105
1,sandy,sandy',,,sand,13105
2,void,voΙd,2.6234982,,void,13105
3,print,printe,3.5251331,,print,13105
4,proven,pervon,4.6258802,,perv,13105
0,hanging,hangingg,,,hanging,13106
1,focuses,focusөͽ,0.70116645,,focus,13106
2,cosmetics,cosmetics,4.761553,,cosmetics,13106
3,fits,fts,4.6643944,,fts,13106
4,treating,TREATING,-2.5230842,,treating,13106
0,females,/fe?ma$les,-0.91232103,,females,13107
1,sharing,shearing,,,shearing,13107
2,builders,buîlďers,3.5759804,,builders,13107
3,hull,hulo,0.12868343,,hole,13107
4,gaps,gapbs,,,gaps,13107
0,cooking,cookingn,,,cooking,13108
1,coordinates,Coordinates,2.861731,,coordinates,13108
2,align,ƨlign,0.33331406,,align,13108
3,zoloft,zcloճͲ,-2.2984822,,clash,13108
4,concern,oncern,2.5468435,,concern,13108
0,writings,writtings,4.834298,,writings,13109
1,living,LiVinG,-1.6023192,,living,13109
2,somehow,shomoew,4.776297,,somewhere,13109
3,calculation,calcuỊaťion,2.0152473,True,calculation,13109
4,poverty,poverty,4.648825,,poverty,13109
0,lightweight,$li[g.htwe(i#g?ht,-0.548433,,lightweight,13110
1,graphics,ℊraₚₕicṣ,-2.1748967,,harsh,13110
2,contained,contalned,4.1138196,,contained,13110
3,mate,mäte,4.104247,,mate,13110
4,bunny,bunby,2.943206,,bunny,13110
0,sulfide,sulfidw,4.0805807,,sulfur,13111
1,hopefully,Hhopefully,1.7149305,,hopefully,13111
2,searched,sǝarcheđ,2.8990133,,architect,13111
3,world,worLD,-0.34941742,,world,13111
4,souls,ouls,4.475576,,souls,13111
0,novels,novells,,,novels,13112
1,atom,aotm,4.6439767,,atom,13112
2,playing,ȵǏāying,0.34259653,,judging,13112
3,linux,oinud,-1.2671273,,understood,13112
4,transmit,tramit,5.0134635,,travelling,13112
0,medicine,MEDICINE,-2.115497,,medicine,13113
1,gateway,gatewäy,3.6209204,,way,13113
2,processing,pŕǫçéssīńg,0.35172325,,processing,13113
3,frequencies,frackingYES,0.53099525,,fracking,13113
4,staying,Ȿtayi໗g,3.1797688,True,thought,13113
0,dependence,dipenedence,,,dependence,13114
1,achieve,a⒍ƕieve,-0.74301827,False,aspect,13114
2,mortgage,mortgage,4.3131905,True,mortgage,13114
3,retro,retԦo,-0.31988367,,roto,13114
4,government,govERnment,2.1214576,,government,13114
0,priorities,prioritirs,4.8255005,,priorities,13115
1,limitation,limitation,4.4739885,,limitation,13115
2,inherited,ịnհerited,4.4925613,True,inherited,13115
3,indexes,Indizes,1.0735477,,indices,13115
4,lifestyle,lifesghtyl,,,life-style,13115
0,abroad,abroud,1.7682519,,cloud,13116
1,default,defauled',,,defended,13116
2,firewire,fireᴡȋᵲē,-0.75671756,,firework,13116
3,convention,conbination,1.1144122,,combination,13116
4,lose,los:e,1.0818617,,lose,13116
0,assurance,asͼuraвcė,-0.29717618,,surface,13117
1,depending,dependingn,,,depending,13117
2,assurance,assurrans,,,assurance,13117
3,retreat,retrewt,2.5049179,,retweet,13117
4,affects,aƑƫects,2.8621094,,affects,13117
0,meet,meetd,,,meet,13118
1,agent,agen⸠,1.2968514,False,agent,13118
2,introduced,intnoauċȧď,1.7683892,,intention,13118
3,principles,priⁿcℑpƚes,0.73441184,,prices,13118
4,republic,ѓeҫubîiε,0.2157239,,housekeeping,13118
0,teaching,Teaching,2.855648,,teaching,13119
1,contrast,conᴛrǎₛt,1.8803705,,contract,13119
2,machinery,macʱīɳĕřy,0.063864306,,management,13119
3,agent,aygent,,,agent,13119
4,taste,t]as&te,0.114572205,,taste,13119
0,stone,Stone,4.5587244,,stone,13120
1,scholarship,schoolarship,2.8622658,,scholarship,13120
2,rough,rough,4.7126102,,rough,13120
3,ordering,orderimg,4.7076287,,ordering,13120
4,relate,rela6e,0.25526914,,relate,13120
0,freeze,㎌ŕeeɀĕ,-1.9289995,,recommend,13121
1,thru,łhrԝ,0.26503196,False,hour,13121
2,males,maled,1.0985425,,male,13121
3,published,pubglyshed,,,publish,13121
4,vessels,vessel'sp,,,vessel's,13121
0,wood,woop,-0.27901354,False,hoop,13122
1,slave,зlavѐ,0.424334,,lavender,13122
2,meetup,m3etup,-0.36844927,,meetup,13122
3,satellite,satillater,,,satellite,13122
4,gardens,gardians,2.5623274,,guardians,13122
0,neon,Neun,-0.17798023,,Nine,13123
1,referred,ŕefeŕred,4.4230494,,Refused,13123
2,header,Header,2.174357,,Headquarters,13123
3,lopez,loρez,2.9546392,,Lawrence,13123
4,modular,modular,4.7018228,True,Modular,13123
0,distinction,distinction',,,distinction,13124
1,medical,Medice,0.24111888,,medic,13124
